offenseTeam,3rdDown,3rdDownSuccess,CompletePass,Drive,ExPointBad,ExPointGood,FG_30,FG_40,FG_50,FG_range,FieldGoalBad,FieldGoalGood,FirstDown,IncompletePass,Kicker_Pts,PointsScored,Punt,QB Kneel,RedZone,Touchdown,TwoPointConv,TwoPointGood,Week,Yards.Gained,gameid,3rdDown_rolling3,3rdDownSuccess_rolling3,CompletePass_rolling3,Drive_rolling3,ExPointBad_rolling3,ExPointGood_rolling3,FG_30_rolling3,FG_40_rolling3,FG_50_rolling3,FG_range_rolling3,FieldGoalBad_rolling3,FieldGoalGood_rolling3,FirstDown_rolling3,IncompletePass_rolling3,Kicker_Pts_rolling3,PointsScored_rolling3,Punt_rolling3,QB Kneel_rolling3,RedZone_rolling3,Touchdown_rolling3,TwoPointConv_rolling3,TwoPointGood_rolling3,Week_rolling3,Yards.Gained_rolling3,gameid_rolling3,FG_range_per_drive,RZ_per_drive,DEF_3rdDown,DEF_3rdDownSuccess,DEF_CompletePass,DEF_Drive,DEF_ExPointBad,DEF_ExPointGood,DEF_FG_30,DEF_FG_40,DEF_FG_50,DEF_FG_range,DEF_FieldGoalBad,DEF_FieldGoalGood,DEF_FirstDown,DEF_IncompletePass,DEF_Kicker_Pts,DEF_PointsScored,DEF_Punt,DEF_QB Kneel,DEF_RedZone,DEF_Touchdown,DEF_TwoPointConv,DEF_TwoPointGood,DEF_Yards.Gained,DEF_gameid,DEF_3rdDown_rolling3,DEF_3rdDownSuccess_rolling3,DEF_CompletePass_rolling3,DEF_Drive_rolling3,DEF_ExPointGood_rolling3,DEF_FG_range_rolling3,DEF_FieldGoalGood_rolling3,DEF_FirstDown_rolling3,DEF_IncompletePass_rolling3,DEF_Kicker_Pts_rolling3,DEF_PointsScored_rolling3,DEF_QB Kneel_rolling3,DEF_RedZone_rolling3,DEF_Touchdown_rolling3,DEF_Yards.Gained_rolling3,DEF_gameid_rolling3,DEF_FG_range_per_drive,DEF_RZ_per_drive,offenseTeam,defenseTeam,Season,punts_per_drive,DEF_punts_per_drive,date,mergeCode,mergeCode2,3rdDown_rate,Completion_pct,DEF_Completion_pct,TwoPoint_conv_rate
NO-2009112208,3,0,0,24,0,5,1,0,0,8,0,1,19.0,10,8,38,4,3,2,5,0,0,10,432,2009112208,3,1,0,23,0,3,1,0,0,9,0,1,22,10,7,28,2,0,5,3,0,0,8,536,2009110837,0.391304347826087,0.21739130434782608,3.0,0.0,0.0,24.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,1.0,19.0,10.0,8.0,38.0,4.0,3.0,2.0,5.0,0.0,0.0,432.0,2009112208.0,3.0,0.0,0.0,28.0,3.0,11.0,1.0,26.0,14.0,7.0,31.0,0.0,5.0,4.0,530.0,2009108271.0,0.39285714285714285,0.17857142857142858,NO,TB,2009,0.08695652173913043,0.21428571428571427,11/22,2009-11/22-NO,2009-10-NO,0.3333333333333333,0.0,0.0,
NYG-2009112207,3,0,0,21,0,4,3,0,0,9,1,2,27.0,15,12,34,3,0,2,4,0,0,10,678,2009112207,2,0,0,25,0,2,1,0,0,10,0,1,24,16,7,18,5,0,5,2,0,0,7,446,2009107810,0.4,0.2,3.0,0.0,0.0,21.0,0.0,4.0,3.0,0.0,0.0,9.0,1.0,2.0,27.0,15.0,12.0,34.0,3.0,0.0,2.0,4.0,0.0,0.0,678.0,2009112207.0,3.0,1.0,0.0,21.0,3.0,9.0,0.0,21.0,9.0,7.0,28.0,0.0,7.0,4.0,452.0,2009110833.0,0.42857142857142855,0.3333333333333333,NYG,ATL,2009,0.2,0.14285714285714285,11/22,2009-11/22-NYG,2009-10-NYG,0.0,0.0,0.0,
NYJ-2009112211,3,2,0,25,0,1,0,0,0,11,0,0,20.0,13,1,13,5,0,5,2,0,0,10,388,2009112211,2,0,0,22,0,2,1,0,0,9,0,2,22,14,10,31,4,0,3,3,1,0,7,451,2009108039,0.4090909090909091,0.13636363636363635,3.0,2.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,20.0,13.0,1.0,13.0,5.0,0.0,5.0,2.0,0.0,0.0,388.0,2009112211.0,2.0,0.0,0.0,24.0,2.0,11.0,0.0,23.0,19.0,4.0,23.0,0.0,7.0,3.0,465.0,2009108274.0,0.4583333333333333,0.2916666666666667,NYJ,NE,2009,0.18181818181818182,0.2916666666666667,11/22,2009-11/22-NYJ,2009-10-NYJ,0.0,0.0,0.0,0.0
OAK-2009112212,2,1,0,23,0,2,1,0,2,9,1,2,20.0,16,14,20,4,2,3,2,0,0,10,362,2009112212,2,0,0,23,0,0,0,1,0,9,0,1,21,14,8,8,6,0,6,0,0,0,7,383,2009108041,0.391304347826087,0.2608695652173913,2.0,1.0,0.0,23.0,0.0,2.0,1.0,0.0,2.0,9.0,1.0,2.0,20.0,16.0,14.0,20.0,4.0,2.0,3.0,2.0,0.0,0.0,362.0,2009112212.0,1.0,0.0,0.0,21.0,0.0,9.0,1.0,22.0,16.0,6.0,9.0,0.0,2.0,0.0,387.0,2009108268.0,0.42857142857142855,0.09523809523809523,OAK,CIN,2009,0.2608695652173913,0.19047619047619047,11/22,2009-11/22-OAK,2009-10-OAK,0.0,0.0,0.0,
PHI-2009112213,3,0,0,27,0,3,1,0,0,12,0,1,23.0,10,6,24,5,2,3,3,0,0,10,541,2009112213,1,0,0,21,0,2,1,0,0,8,0,2,21,14,11,26,3,0,3,2,0,0,8,552,2009110811,0.38095238095238093,0.14285714285714285,3.0,0.0,0.0,27.0,0.0,3.0,1.0,0.0,0.0,12.0,0.0,1.0,23.0,10.0,6.0,24.0,5.0,2.0,3.0,3.0,0.0,0.0,541.0,2009112213.0,3.0,0.0,0.0,23.0,2.0,8.0,1.0,21.0,11.0,5.0,21.0,0.0,4.0,2.0,423.0,2009110701.0,0.34782608695652173,0.17391304347826086,PHI,CHI,2009,0.14285714285714285,0.21739130434782608,11/22,2009-11/22-PHI,2009-10-PHI,0.0,0.0,0.0,
PIT-2009112205,4,1,0,26,0,3,1,0,0,11,0,1,33.0,12,6,24,6,0,6,3,0,0,10,636,2009112205,2,0,0,22,0,1,2,0,0,8,0,2,21,13,7,17,5,0,3,1,0,0,7,409,2009108302,0.36363636363636365,0.13636363636363635,4.0,1.0,0.0,26.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,1.0,33.0,12.0,6.0,24.0,6.0,0.0,6.0,3.0,0.0,0.0,636.0,2009112205.0,3.0,0.0,0.0,27.0,2.0,10.0,1.0,21.0,14.0,12.0,21.0,1.0,7.0,2.0,469.0,2009108271.0,0.37037037037037035,0.25925925925925924,PIT,KC,2009,0.22727272727272727,0.2222222222222222,11/22,2009-11/22-PIT,2009-10-PIT,0.0,0.0,0.0,
SD-2009112210,1,0,0,21,1,2,3,1,0,8,1,4,21.0,5,14,32,3,0,3,3,0,0,10,363,2009112210,2,0,0,20,0,3,0,0,0,8,0,0,20,10,5,25,4,1,3,3,0,0,8,401,2009110809,0.4,0.15,1.0,0.0,0.0,21.0,1.0,2.0,3.0,1.0,0.0,8.0,1.0,4.0,21.0,5.0,14.0,32.0,3.0,0.0,3.0,3.0,0.0,0.0,363.0,2009112210.0,2.0,0.0,0.0,21.0,3.0,8.0,1.0,22.0,7.0,8.0,28.0,1.0,4.0,3.0,448.0,2009110835.0,0.38095238095238093,0.19047619047619047,SD,DEN,2009,0.2,0.19047619047619047,11/22,2009-11/22-SD,2009-10-SD,0.0,0.0,0.0,
SEA-2009112206,2,0,0,22,0,0,0,1,0,10,0,1,17.0,11,4,9,7,0,5,1,1,0,10,346,2009112206,2,0,0,24,0,1,2,0,0,10,0,2,29,20,9,22,5,0,6,2,0,0,8,528,2009110806,0.4166666666666667,0.25,2.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,17.0,11.0,4.0,9.0,7.0,0.0,5.0,1.0,1.0,0.0,346.0,2009112206.0,2.0,0.0,0.0,24.0,1.0,11.0,1.0,23.0,16.0,8.0,16.0,0.0,5.0,1.0,464.0,2009108037.0,0.4583333333333333,0.20833333333333334,SEA,MIN,2009,0.20833333333333334,0.25,11/22,2009-11/22-SEA,2009-10-SEA,0.0,0.0,0.0,
SF-2009112203,2,0,0,22,0,3,0,1,0,10,0,1,15.0,17,7,24,5,0,8,3,0,0,10,452,2009112203,1,0,0,23,0,2,1,0,0,9,0,1,24,13,6,19,5,0,4,2,0,0,8,423,2009110705,0.391304347826087,0.17391304347826086,2.0,0.0,0.0,22.0,0.0,3.0,0.0,1.0,0.0,10.0,0.0,1.0,15.0,17.0,7.0,24.0,5.0,0.0,8.0,3.0,0.0,0.0,452.0,2009112203.0,1.0,1.0,0.0,25.0,2.0,8.0,0.0,21.0,16.0,6.0,23.0,0.0,3.0,3.0,465.0,2009110807.0,0.32,0.12,SF,GB,2009,0.21739130434782608,0.2,11/22,2009-11/22-SF,2009-10-SF,0.0,0.0,0.0,
STL-2009112209,1,0,0,22,0,1,1,1,0,9,0,2,25.0,20,8,13,4,0,4,1,0,0,10,428,2009112209,2,0,0,21,0,1,0,0,0,9,0,1,24,16,6,17,4,0,4,2,0,0,7,484,2009108038,0.42857142857142855,0.19047619047619047,1.0,0.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,25.0,20.0,8.0,13.0,4.0,0.0,4.0,1.0,0.0,0.0,428.0,2009112209.0,3.0,0.0,0.0,25.0,2.0,10.0,1.0,26.0,18.0,8.0,22.0,0.0,5.0,2.0,556.0,2009110806.0,0.4,0.2,STL,ARI,2009,0.19047619047619047,0.2,11/22,2009-11/22-STL,2009-10-STL,0.0,0.0,0.0,
TB-2009112208,5,0,0,23,0,1,0,0,0,11,0,0,22.0,17,1,7,5,0,6,1,0,0,10,348,2009112208,1,1,0,27,0,1,0,0,1,10,0,1,20,17,9,20,7,0,6,2,0,0,7,424,2009108271,0.37037037037037035,0.2222222222222222,5.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,17.0,1.0,7.0,5.0,0.0,6.0,1.0,0.0,0.0,348.0,2009112208.0,2.0,0.0,0.0,22.0,2.0,9.0,1.0,25.0,16.0,9.0,27.0,0.0,3.0,3.0,539.0,2009110837.0,0.4090909090909091,0.13636363636363635,TB,NO,2009,0.25925925925925924,0.13636363636363635,11/22,2009-11/22-TB,2009-10-TB,1.0,0.0,0.0,
TEN-2009112300,2,0,0,22,0,2,0,2,2,11,1,2,23.0,12,19,20,4,1,6,2,0,0,10,460,2009112300,3,1,0,22,0,3,1,0,0,8,0,2,17,6,12,30,4,1,4,3,0,0,8,480,2009110808,0.36363636363636365,0.18181818181818182,2.0,0.0,0.0,22.0,0.0,2.0,0.0,2.0,2.0,11.0,1.0,2.0,23.0,12.0,19.0,20.0,4.0,1.0,6.0,2.0,0.0,0.0,460.0,2009112300.0,2.0,0.0,0.0,21.0,2.0,8.0,1.0,24.0,14.0,5.0,17.0,0.0,4.0,2.0,495.0,2009107802.0,0.38095238095238093,0.19047619047619047,TEN,HOU,2009,0.18181818181818182,0.19047619047619047,11/23,2009-11/23-TEN,2009-10-TEN,0.3333333333333333,0.0,0.0,
WAS-2009112201,1,0,0,22,0,0,2,2,1,10,2,2,21.0,14,17,6,5,0,5,0,0,0,10,379,2009112201,2,0,0,21,0,2,0,0,0,8,0,1,23,11,7,24,4,0,5,3,0,0,7,455,2009108302,0.38095238095238093,0.23809523809523808,1.0,0.0,0.0,22.0,0.0,0.0,2.0,2.0,1.0,10.0,2.0,2.0,21.0,14.0,17.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,379.0,2009112201.0,2.0,1.0,0.0,22.0,1.0,10.0,1.0,23.0,15.0,10.0,18.0,0.0,6.0,2.0,445.0,2009110808.0,0.45454545454545453,0.2727272727272727,WAS,DAL,2009,0.19047619047619047,0.22727272727272727,11/22,2009-11/22-WAS,2009-10-WAS,0.0,0.0,0.0,
ARI-2009112908,1,0,0,18,0,2,0,1,0,8,0,1,21.0,10,6,17,6,0,6,2,0,0,11,479,2009112908,3,0,0,24,0,4,0,0,0,9,0,1,26,10,7,31,5,1,5,4,0,0,9,566,2009111506,0.375,0.20833333333333334,1.0,0.0,0.0,18.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,1.0,21.0,10.0,6.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,479.0,2009112908.0,2.0,0.0,0.0,22.0,2.0,10.0,1.0,22.0,15.0,8.0,26.0,0.0,3.0,3.0,508.0,2009111538.0,0.45454545454545453,0.13636363636363635,ARI,TEN,2009,0.20833333333333334,0.18181818181818182,11/29,2009-11/29-ARI,2009-11-ARI,0.0,0.0,0.0,
ATL-2009112900,0,0,0,23,0,2,1,2,0,8,1,2,27.0,20,12,20,5,1,4,2,0,0,11,400,2009112900,1,0,0,19,0,2,2,0,0,7,0,1,22,16,8,24,2,1,2,3,0,0,9,451,2009111502,0.3684210526315789,0.10526315789473684,0.0,0.0,0.0,23.0,0.0,2.0,1.0,2.0,0.0,8.0,1.0,2.0,27.0,20.0,12.0,20.0,5.0,1.0,4.0,2.0,0.0,0.0,400.0,2009112900.0,3.0,0.0,0.0,27.0,3.0,10.0,1.0,23.0,14.0,8.0,34.0,1.0,4.0,4.0,502.0,2009111505.0,0.37037037037037035,0.14814814814814814,ATL,TB,2009,0.10526315789473684,0.18518518518518517,11/29,2009-11/29-ATL,2009-11-ATL,0.0,0.0,0.0,
BAL-2009112911,2,1,0,26,0,2,2,0,1,11,1,2,28.0,16,12,20,6,1,7,2,0,0,11,502,2009112911,1,0,0,21,0,0,2,1,0,9,1,2,23,11,9,10,4,0,3,0,0,0,9,381,2009111534,0.42857142857142855,0.14285714285714285,2.0,1.0,0.0,26.0,0.0,2.0,2.0,0.0,1.0,11.0,1.0,2.0,28.0,16.0,12.0,20.0,6.0,1.0,7.0,2.0,0.0,0.0,502.0,2009112911.0,2.0,0.0,0.0,24.0,1.0,10.0,2.0,19.0,14.0,10.0,18.0,1.0,4.0,1.0,456.0,2009111536.0,0.4166666666666667,0.16666666666666666,BAL,PIT,2009,0.19047619047619047,0.20833333333333334,11/29,2009-11/29-BAL,2009-11-BAL,0.0,0.0,0.0,
BUF-2009112901,1,0,0,23,0,4,0,1,1,8,1,1,18.0,9,12,31,3,2,5,4,0,0,11,436,2009112901,1,0,0,21,0,1,1,0,0,9,0,1,19,12,6,18,5,0,5,2,0,0,8,515,2009111270,0.42857142857142855,0.23809523809523808,1.0,0.0,0.0,23.0,0.0,4.0,0.0,1.0,1.0,8.0,1.0,1.0,18.0,9.0,12.0,31.0,3.0,2.0,5.0,4.0,0.0,0.0,436.0,2009112901.0,1.0,0.0,0.0,23.0,1.0,10.0,3.0,23.0,16.0,15.0,22.0,0.0,4.0,1.0,520.0,2009111402.0,0.43478260869565216,0.17391304347826086,BUF,MIA,2009,0.23809523809523808,0.17391304347826086,11/29,2009-11/29-BUF,2009-11-BUF,0.0,0.0,0.0,
CAR-2009112905,2,1,0,24,0,0,1,1,0,11,0,2,19.0,21,7,18,5,0,5,2,0,0,11,307,2009112905,2,0,0,22,0,2,1,0,0,9,0,1,23,14,9,23,4,0,5,2,0,0,9,475,2009111402,0.4090909090909091,0.22727272727272727,2.0,1.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,2.0,19.0,21.0,7.0,18.0,5.0,0.0,5.0,2.0,0.0,0.0,307.0,2009112905.0,2.0,0.0,0.0,24.0,2.0,8.0,1.0,20.0,12.0,8.0,25.0,2.0,5.0,3.0,424.0,2009111273.0,0.3333333333333333,0.20833333333333334,CAR,NYJ,2009,0.18181818181818182,0.20833333333333334,11/29,2009-11/29-CAR,2009-11-CAR,0.0,0.0,0.0,
CHI-2009112904,1,0,0,21,0,1,1,0,0,8,0,1,14.0,5,4,10,5,0,2,1,0,0,11,407,2009112904,2,1,0,24,0,1,1,1,0,9,0,2,26,20,12,15,4,0,4,1,0,0,9,537,2009111404,0.375,0.16666666666666666,1.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,5.0,4.0,10.0,5.0,0.0,2.0,1.0,0.0,0.0,407.0,2009112904.0,2.0,0.0,0.0,25.0,1.0,11.0,1.0,23.0,16.0,7.0,15.0,0.0,6.0,1.0,453.0,2009111271.0,0.44,0.24,CHI,MIN,2009,0.16666666666666666,0.24,11/29,2009-11/29-CHI,2009-11-CHI,0.5,0.0,0.0,
CIN-2009112902,2,1,0,21,0,1,2,0,1,8,0,3,27.0,11,12,16,6,2,3,1,0,0,11,389,2009112902,2,0,0,23,0,1,2,0,0,9,0,2,24,12,9,17,4,1,4,1,0,0,9,448,2009111506,0.391304347826087,0.17391304347826086,2.0,1.0,0.0,21.0,0.0,1.0,2.0,0.0,1.0,8.0,0.0,3.0,27.0,11.0,12.0,16.0,6.0,2.0,3.0,1.0,0.0,0.0,389.0,2009112902.0,2.0,1.0,0.0,25.0,2.0,9.0,1.0,23.0,12.0,8.0,23.0,0.0,3.0,2.0,452.0,2009111301.0,0.36,0.12,CIN,CLE,2009,0.17391304347826086,0.2,11/29,2009-11/29-CIN,2009-11-CIN,0.0,0.0,0.0,
CLE-2009112902,1,0,0,20,0,1,0,0,0,9,0,0,20.0,20,1,7,8,0,7,1,0,0,11,255,2009112902,2,0,0,24,0,1,0,0,0,11,0,0,20,14,3,17,7,0,5,2,0,0,8,415,2009111301,0.4583333333333333,0.20833333333333334,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,20.0,1.0,7.0,8.0,0.0,7.0,1.0,0.0,0.0,255.0,2009112902.0,1.0,0.0,0.0,22.0,1.0,9.0,2.0,22.0,18.0,9.0,13.0,0.0,3.0,1.0,362.0,2009111506.0,0.4090909090909091,0.13636363636363635,CLE,CIN,2009,0.2916666666666667,0.18181818181818182,11/29,2009-11/29-CLE,2009-11-CLE,0.0,0.0,0.0,
DAL-2009112601,2,1,0,24,0,3,1,1,0,11,1,1,24.0,12,9,30,6,1,9,4,0,0,11,500,2009112601,1,0,0,21,0,1,1,0,0,8,0,0,25,14,5,11,5,1,4,1,0,0,9,434,2009111507,0.38095238095238093,0.19047619047619047,2.0,1.0,0.0,24.0,0.0,3.0,1.0,1.0,0.0,11.0,1.0,1.0,24.0,12.0,9.0,30.0,6.0,1.0,9.0,4.0,0.0,0.0,500.0,2009112601.0,2.0,0.0,0.0,25.0,2.0,10.0,1.0,25.0,13.0,11.0,19.0,1.0,5.0,2.0,422.0,2009111276.0,0.4,0.2,DAL,OAK,2009,0.23809523809523808,0.16,11/26,2009-11/26-DAL,2009-11-DAL,0.0,0.0,0.0,
DEN-2009112602,3,1,0,21,0,2,3,1,0,7,0,4,26.0,11,15,26,3,1,3,2,0,0,11,514,2009112602,1,0,0,22,0,0,0,0,0,10,0,1,21,16,4,9,4,0,5,1,0,0,9,387,2009111539,0.45454545454545453,0.22727272727272727,3.0,1.0,0.0,21.0,0.0,2.0,3.0,1.0,0.0,7.0,0.0,4.0,26.0,11.0,15.0,26.0,3.0,1.0,3.0,2.0,0.0,0.0,514.0,2009112602.0,3.0,1.0,0.0,21.0,3.0,8.0,1.0,20.0,14.0,7.0,30.0,0.0,2.0,4.0,430.0,2009111042.0,0.38095238095238093,0.09523809523809523,DEN,NYG,2009,0.18181818181818182,0.14285714285714285,11/26,2009-11/26-DEN,2009-11-DEN,0.0,0.0,0.0,
DET-2009112600,3,1,0,26,0,1,1,0,1,12,1,1,23.0,24,8,16,3,0,2,2,0,0,11,436,2009112600,3,0,0,25,0,2,1,1,0,11,0,1,26,19,10,24,4,0,5,3,0,0,9,514,2009111504,0.44,0.2,3.0,1.0,0.0,26.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,1.0,23.0,24.0,8.0,16.0,3.0,0.0,2.0,2.0,0.0,0.0,436.0,2009112600.0,1.0,0.0,0.0,23.0,1.0,9.0,0.0,21.0,18.0,5.0,18.0,0.0,6.0,2.0,433.0,2009111506.0,0.391304347826087,0.2608695652173913,DET,GB,2009,0.16,0.2608695652173913,11/26,2009-11/26-DET,2009-11-DET,0.0,0.0,0.0,
GB-2009112600,3,1,0,25,0,3,2,1,0,7,1,2,22.0,11,12,33,3,0,4,4,0,0,11,500,2009112600,4,1,0,25,0,3,1,0,0,10,0,1,25,15,8,29,6,1,5,3,0,0,9,510,2009111506,0.4,0.2,3.0,1.0,0.0,25.0,0.0,3.0,2.0,1.0,0.0,7.0,1.0,2.0,22.0,11.0,12.0,33.0,3.0,0.0,4.0,4.0,0.0,0.0,500.0,2009112600.0,2.0,0.0,0.0,25.0,2.0,9.0,2.0,25.0,13.0,10.0,29.0,1.0,3.0,3.0,536.0,2009111504.0,0.36,0.12,GB,DET,2009,0.24,0.16,11/26,2009-11/26-GB,2009-11-GB,0.25,0.0,0.0,
HOU-2009112903,2,0,0,20,0,3,2,0,0,10,0,2,28.0,11,9,33,2,1,5,4,0,0,11,492,2009112903,3,0,0,21,0,2,1,1,0,9,1,1,24,10,11,21,3,1,4,2,0,0,8,482,2009111068,0.42857142857142855,0.19047619047619047,2.0,0.0,0.0,20.0,0.0,3.0,2.0,0.0,0.0,10.0,0.0,2.0,28.0,11.0,9.0,33.0,2.0,1.0,5.0,4.0,0.0,0.0,492.0,2009112903.0,2.0,0.0,0.0,22.0,2.0,9.0,2.0,25.0,11.0,13.0,22.0,0.0,5.0,2.0,500.0,2009111505.0,0.4090909090909091,0.22727272727272727,HOU,IND,2009,0.14285714285714285,0.13636363636363635,11/29,2009-11/29-HOU,2009-11-HOU,0.0,0.0,0.0,
IND-2009112903,2,0,0,21,0,4,1,0,0,8,1,0,29.0,12,6,28,2,1,5,4,0,0,11,424,2009112903,3,0,0,22,0,3,1,0,0,10,0,1,29,16,6,24,4,0,5,3,0,0,9,509,2009111505,0.45454545454545453,0.22727272727272727,2.0,0.0,0.0,21.0,0.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,29.0,12.0,6.0,28.0,2.0,1.0,5.0,4.0,0.0,0.0,424.0,2009112903.0,2.0,0.0,0.0,21.0,1.0,9.0,1.0,23.0,14.0,10.0,16.0,0.0,4.0,1.0,454.0,2009111068.0,0.42857142857142855,0.19047619047619047,IND,HOU,2009,0.18181818181818182,0.19047619047619047,11/29,2009-11/29-IND,2009-11-IND,0.0,0.0,0.0,
JAC-2009112910,0,0,0,19,0,0,2,1,0,9,2,1,26.0,11,8,3,4,0,3,0,0,0,11,493,2009112910,3,0,0,22,0,2,1,0,0,9,0,1,22,9,7,22,4,2,4,2,0,0,9,455,2009111503,0.4090909090909091,0.18181818181818182,0.0,0.0,0.0,19.0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,1.0,26.0,11.0,8.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,493.0,2009112910.0,3.0,2.0,0.0,23.0,2.0,8.0,2.0,22.0,15.0,11.0,23.0,1.0,5.0,2.0,487.0,2009111404.0,0.34782608695652173,0.21739130434782608,JAC,SF,2009,0.18181818181818182,0.17391304347826086,11/29,2009-11/29-JAC,2009-11-JAC,0.0,0.0,0.0,
KC-2009112909,5,1,0,23,0,2,0,0,0,9,0,0,22.0,13,2,20,4,0,6,3,0,0,11,431,2009112909,3,1,0,27,0,1,1,0,1,11,0,2,20,17,13,21,6,0,5,2,0,0,9,474,2009111505,0.4074074074074074,0.18518518518518517,5.0,1.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,13.0,2.0,20.0,4.0,0.0,6.0,3.0,0.0,0.0,431.0,2009112909.0,1.0,0.0,0.0,21.0,1.0,9.0,2.0,25.0,16.0,7.0,15.0,0.0,4.0,1.0,473.0,2009111510.0,0.42857142857142855,0.19047619047619047,KC,SD,2009,0.2222222222222222,0.19047619047619047,11/29,2009-11/29-KC,2009-11-KC,0.3333333333333333,0.0,0.0,
MIA-2009112901,4,1,0,22,0,2,0,0,0,9,0,0,30.0,15,2,14,5,0,5,2,0,0,11,442,2009112901,1,1,0,23,0,2,1,0,0,10,0,2,23,15,9,24,5,0,5,2,0,0,9,464,2009111402,0.43478260869565216,0.21739130434782608,4.0,1.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,30.0,15.0,2.0,14.0,5.0,0.0,5.0,2.0,0.0,0.0,442.0,2009112901.0,4.0,1.0,0.0,21.0,2.0,8.0,2.0,22.0,9.0,10.0,25.0,1.0,2.0,2.0,481.0,2009111270.0,0.38095238095238093,0.09523809523809523,MIA,BUF,2009,0.21739130434782608,0.14285714285714285,11/29,2009-11/29-MIA,2009-11-MIA,1.0,0.0,0.0,
MIN-2009112904,6,2,0,22,0,3,2,0,1,10,0,3,36.0,19,14,36,2,3,5,4,1,0,11,564,2009112904,3,2,0,25,0,4,0,0,0,9,0,1,22,10,7,33,4,1,4,4,0,0,8,536,2009111271,0.36,0.16,6.0,2.0,0.0,22.0,0.0,3.0,2.0,0.0,1.0,10.0,0.0,3.0,36.0,19.0,14.0,36.0,2.0,3.0,5.0,4.0,1.0,0.0,564.0,2009112904.0,3.0,0.0,0.0,23.0,3.0,8.0,1.0,23.0,10.0,8.0,25.0,0.0,3.0,3.0,447.0,2009111404.0,0.34782608695652173,0.13043478260869565,MIN,CHI,2009,0.16,0.17391304347826086,11/29,2009-11/29-MIN,2009-11-MIN,0.6666666666666666,0.0,0.0,
NE-2009113000,1,0,0,23,0,2,1,1,1,11,1,1,27.0,19,13,17,3,0,7,2,0,0,11,487,2009113000,2,0,0,24,0,2,2,0,0,10,0,2,25,14,11,30,4,0,4,3,0,0,9,537,2009111509,0.4166666666666667,0.16666666666666666,1.0,0.0,0.0,23.0,0.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,27.0,19.0,13.0,17.0,3.0,0.0,7.0,2.0,0.0,0.0,487.0,2009113000.0,3.0,0.0,0.0,22.0,1.0,10.0,1.0,24.0,14.0,4.0,18.0,0.0,5.0,2.0,450.0,2009111506.0,0.45454545454545453,0.22727272727272727,NE,NO,2009,0.16666666666666666,0.18181818181818182,11/30,2009-11/30-NE,2009-11-NE,0.0,0.0,0.0,
NO-2009113000,1,0,0,22,0,5,2,0,0,8,1,1,15.0,5,10,38,3,1,2,5,0,0,11,621,2009113000,2,0,0,22,0,3,1,0,0,8,0,1,20,10,8,29,3,1,3,3,0,0,9,498,2009111506,0.36363636363636365,0.13636363636363635,1.0,0.0,0.0,22.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,1.0,15.0,5.0,10.0,38.0,3.0,1.0,2.0,5.0,0.0,0.0,621.0,2009113000.0,2.0,0.0,0.0,24.0,2.0,11.0,0.0,24.0,17.0,4.0,23.0,0.0,6.0,3.0,479.0,2009111509.0,0.4583333333333333,0.25,NO,NE,2009,0.13636363636363635,0.20833333333333334,11/30,2009-11/30-NO,2009-11-NO,0.0,0.0,0.0,
NYG-2009112602,1,0,0,22,0,0,1,0,1,11,0,2,22.0,17,8,6,5,0,8,0,0,0,11,340,2009112602,2,0,0,22,0,2,1,0,0,9,0,1,26,14,9,23,3,0,2,2,0,0,8,544,2009111042,0.4090909090909091,0.09090909090909091,1.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,2.0,22.0,17.0,8.0,6.0,5.0,0.0,8.0,0.0,0.0,0.0,340.0,2009112602.0,2.0,0.0,0.0,21.0,2.0,8.0,2.0,22.0,7.0,8.0,28.0,0.0,4.0,3.0,430.0,2009111539.0,0.38095238095238093,0.19047619047619047,NYG,DEN,2009,0.13636363636363635,0.19047619047619047,11/26,2009-11/26-NYG,2009-11-NYG,0.0,0.0,0.0,
