offenseTeam,3rdDown,3rdDownSuccess,Drive,FirstDown,Kicker_Pts,TwoPointConv,Week,gameid,3rdDown_rolling5,3rdDownSuccess_rolling5,CompletePass_rolling5,Drive_rolling5,ExPointBad_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,FirstDown_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,TwoPointGood_rolling5,Yards.Gained_rolling5,FG_range_per_drive,RZ_per_drive,DEF_3rdDownSuccess,DEF_FirstDown,DEF_Yards.Gained,DEF_3rdDown_rolling5,DEF_3rdDownSuccess_rolling5,DEF_CompletePass_rolling5,DEF_Drive_rolling5,DEF_ExPointGood_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalGood_rolling5,DEF_FirstDown_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_Yards.Gained_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,offenseTeam,defenseTeam,Season,punts_per_drive,DEF_punts_per_drive,date,mergeCode,mergeCode2,3rdDown_rate,Completion_pct,DEF_Completion_pct,TwoPoint_conv_rate
STL-2009110104,3,1,21,26.0,6,0,7,2009110104,2,0,0,21,0,0,0,0,0,9,0,1,23,13,6,14,5,0,5,1,0,0,448,0.42857142857142855,0.23809523809523808,1.0,26.0,419.0,2.0,1.0,0.0,21.0,3.0,7.0,1.0,22.0,11.0,8.0,28.0,3.0,3.0,481.0,0.3333333333333333,0.14285714285714285,STL,DET,2009,0.23809523809523808,0.19047619047619047,11/01,2009-11/01-STL,2009-7-STL,0.0,0.0,0.0,
TEN-2009110109,3,0,23,19.0,14,0,7,2009110109,2,0,0,25,0,1,0,1,0,11,0,1,21,15,6,14,5,1,5,1,0,0,414,0.44,0.2,0.0,19.0,460.0,2.0,0.0,0.0,22.0,2.0,9.0,1.0,22.0,11.0,8.0,23.0,4.0,2.0,463.0,0.4090909090909091,0.18181818181818182,TEN,JAC,2009,0.2,0.18181818181818182,11/01,2009-11/01-TEN,2009-7-TEN,0.0,0.0,0.0,
ARI-2009110801,5,0,23,26.0,12,0,8,2009110801,2,0,0,25,0,3,0,0,0,9,0,1,25,14,6,28,5,0,5,3,0,0,484,0.36,0.2,0.0,26.0,523.0,3.0,1.0,0.0,23.0,3.0,9.0,1.0,23.0,12.0,5.0,29.0,5.0,3.0,511.0,0.391304347826087,0.21739130434782608,ARI,CHI,2009,0.2,0.17391304347826086,11/08,2009-11/08-ARI,2009-8-ARI,0.0,0.0,0.0,
ATL-2009110800,1,0,18,17.0,6,0,8,2009110800,2,0,0,22,0,3,0,0,0,8,0,0,23,14,7,31,4,1,3,4,0,0,499,0.36363636363636365,0.13636363636363635,0.0,17.0,439.0,1.0,1.0,0.0,23.0,1.0,7.0,2.0,20.0,10.0,9.0,17.0,3.0,1.0,366.0,0.30434782608695654,0.13043478260869565,ATL,WAS,2009,0.18181818181818182,0.21739130434782608,11/08,2009-11/08-ATL,2009-8-ATL,0.0,0.0,0.0,
BAL-2009110802,1,0,23,24.0,3,0,8,2009110802,1,0,0,21,0,2,0,0,0,9,0,0,22,12,5,19,5,0,4,2,0,0,460,0.42857142857142855,0.19047619047619047,0.0,24.0,342.0,2.0,0.0,0.0,23.0,1.0,10.0,0.0,24.0,14.0,4.0,16.0,3.0,2.0,450.0,0.43478260869565216,0.13043478260869565,BAL,CIN,2009,0.23809523809523808,0.21739130434782608,11/08,2009-11/08-BAL,2009-8-BAL,0.0,0.0,0.0,
CAR-2009110807,1,1,22,26.0,8,0,8,2009110807,2,0,0,23,0,2,1,0,0,9,0,1,22,11,7,22,4,0,4,2,0,0,432,0.391304347826087,0.17391304347826086,1.0,26.0,471.0,2.0,0.0,0.0,25.0,2.0,10.0,1.0,22.0,17.0,9.0,30.0,4.0,3.0,493.0,0.4,0.16,CAR,NO,2009,0.17391304347826086,0.16,11/08,2009-11/08-CAR,2009-8-CAR,0.0,0.0,0.0,
CHI-2009110801,4,1,24,27.0,7,0,8,2009110801,3,0,0,23,0,2,1,0,0,8,0,1,20,14,7,23,4,0,2,2,0,0,474,0.34782608695652173,0.08695652173913043,1.0,27.0,670.0,2.0,0.0,0.0,25.0,2.0,11.0,0.0,22.0,16.0,6.0,19.0,6.0,2.0,459.0,0.44,0.24,CHI,ARI,2009,0.17391304347826086,0.24,11/08,2009-11/08-CHI,2009-8-CHI,0.0,0.0,0.0,
CIN-2009110802,2,0,22,26.0,5,0,8,2009110802,2,0,0,23,0,2,1,0,0,10,0,1,25,13,7,23,5,0,5,3,0,0,496,0.43478260869565216,0.21739130434782608,0.0,26.0,448.0,1.0,0.0,0.0,22.0,2.0,10.0,1.0,24.0,13.0,7.0,22.0,6.0,2.0,442.0,0.45454545454545453,0.2727272727272727,CIN,BAL,2009,0.21739130434782608,0.22727272727272727,11/08,2009-11/08-CIN,2009-8-CIN,0.0,0.0,0.0,
DAL-2009110811,4,1,22,22.0,8,0,8,2009110811,3,0,0,23,0,2,1,1,0,9,0,1,23,14,9,23,4,1,4,2,0,0,492,0.391304347826087,0.17391304347826086,1.0,22.0,497.0,3.0,0.0,0.0,24.0,1.0,10.0,1.0,24.0,17.0,6.0,18.0,4.0,2.0,494.0,0.4166666666666667,0.16666666666666666,DAL,PHI,2009,0.17391304347826086,0.20833333333333334,11/08,2009-11/08-DAL,2009-8-DAL,0.0,0.0,0.0,
DEN-2009110900,2,1,22,22.0,4,0,8,2009110900,1,0,0,22,0,1,0,0,0,10,0,1,22,13,7,17,6,0,5,2,0,0,443,0.45454545454545453,0.22727272727272727,1.0,22.0,381.0,2.0,0.0,0.0,21.0,1.0,9.0,0.0,23.0,16.0,5.0,18.0,3.0,2.0,454.0,0.42857142857142855,0.14285714285714285,DEN,PIT,2009,0.2727272727272727,0.23809523809523808,11/09,2009-11/09-DEN,2009-8-DEN,0.0,0.0,0.0,
DET-2009110808,5,1,26,23.0,17,0,8,2009110808,3,0,0,22,0,1,0,1,0,10,0,1,24,17,7,14,4,0,5,1,0,0,461,0.45454545454545453,0.22727272727272727,1.0,23.0,494.0,3.0,0.0,0.0,23.0,2.0,8.0,1.0,23.0,14.0,9.0,24.0,4.0,3.0,435.0,0.34782608695652173,0.17391304347826086,DET,SEA,2009,0.18181818181818182,0.17391304347826086,11/08,2009-11/08-DET,2009-8-DET,0.0,0.0,0.0,
GB-2009110806,4,0,29,24.0,4,0,8,2009110806,3,0,0,23,0,2,1,0,0,9,0,1,24,12,9,27,3,0,5,3,0,0,570,0.391304347826087,0.21739130434782608,0.0,24.0,580.0,3.0,0.0,0.0,24.0,3.0,9.0,0.0,22.0,11.0,6.0,30.0,3.0,4.0,450.0,0.375,0.125,GB,TB,2009,0.13043478260869565,0.20833333333333334,11/08,2009-11/08-GB,2009-8-GB,0.0,0.0,0.0,
HOU-2009110803,4,0,21,27.0,10,0,8,2009110803,4,0,0,23,0,2,0,0,0,9,0,1,26,11,9,25,4,1,4,3,0,0,503,0.391304347826087,0.17391304347826086,0.0,27.0,507.0,2.0,0.0,0.0,21.0,1.0,10.0,1.0,23.0,13.0,7.0,13.0,5.0,1.0,440.0,0.47619047619047616,0.23809523809523808,HOU,IND,2009,0.17391304347826086,0.23809523809523808,11/08,2009-11/08-HOU,2009-8-HOU,0.0,0.0,0.0,
IND-2009110803,4,0,20,34.0,8,0,8,2009110803,3,0,0,21,0,3,1,0,0,8,0,1,26,14,8,27,4,0,4,3,0,0,469,0.38095238095238093,0.19047619047619047,0.0,34.0,410.0,2.0,0.0,0.0,22.0,2.0,9.0,0.0,23.0,13.0,5.0,17.0,5.0,2.0,495.0,0.4090909090909091,0.22727272727272727,IND,HOU,2009,0.19047619047619047,0.22727272727272727,11/08,2009-11/08-IND,2009-8-IND,0.0,0.0,0.0,
JAC-2009110804,4,1,23,22.0,10,0,8,2009110804,2,0,0,22,0,2,0,0,0,9,0,1,23,13,8,21,5,1,5,2,0,0,509,0.4090909090909091,0.22727272727272727,1.0,22.0,485.0,3.0,1.0,0.0,25.0,2.0,9.0,2.0,21.0,13.0,11.0,22.0,5.0,2.0,492.0,0.36,0.2,JAC,KC,2009,0.22727272727272727,0.16,11/08,2009-11/08-JAC,2009-8-JAC,0.0,0.0,0.0,
KC-2009110804,3,1,22,17.0,12,1,8,2009110804,1,0,0,24,0,1,1,1,0,9,0,1,22,18,9,16,7,0,4,1,0,0,410,0.375,0.16666666666666666,1.0,17.0,488.0,2.0,0.0,0.0,22.0,1.0,9.0,2.0,20.0,13.0,9.0,23.0,4.0,2.0,450.0,0.4090909090909091,0.18181818181818182,KC,JAC,2009,0.2916666666666667,0.22727272727272727,11/08,2009-11/08-KC,2009-8-KC,0.0,0.0,0.0,
MIA-2009110805,0,0,20,22.0,7,0,8,2009110805,2,0,0,24,0,3,0,0,0,9,0,1,20,13,7,30,5,0,5,4,0,0,436,0.375,0.20833333333333334,0.0,22.0,430.0,1.0,0.0,0.0,23.0,1.0,10.0,0.0,23.0,17.0,4.0,14.0,6.0,1.0,431.0,0.43478260869565216,0.2608695652173913,MIA,NE,2009,0.20833333333333334,0.21739130434782608,11/08,2009-11/08-MIA,2009-8-MIA,0.0,0.0,0.0,
NE-2009110805,1,0,19,23.0,14,1,8,2009110805,2,0,0,22,0,3,1,0,0,9,0,1,24,12,10,32,3,1,3,4,0,0,507,0.4090909090909091,0.13636363636363635,0.0,23.0,527.0,2.0,0.0,0.0,23.0,1.0,9.0,2.0,23.0,15.0,10.0,29.0,4.0,3.0,500.0,0.391304347826087,0.17391304347826086,NE,MIA,2009,0.13636363636363635,0.17391304347826086,11/08,2009-11/08-NE,2009-8-NE,0.0,0.0,0.0,
NO-2009110807,2,1,23,20.0,12,0,8,2009110807,3,1,0,25,0,3,1,0,0,10,0,1,25,11,8,32,3,0,5,4,0,0,542,0.4,0.2,1.0,20.0,488.0,1.0,0.0,0.0,23.0,2.0,9.0,1.0,20.0,11.0,6.0,20.0,5.0,2.0,395.0,0.391304347826087,0.21739130434782608,NO,CAR,2009,0.12,0.17391304347826086,11/08,2009-11/08-NO,2009-8-NO,0.3333333333333333,0.0,0.0,
NYG-2009110809,2,0,22,26.0,8,0,8,2009110809,2,0,0,24,0,2,1,0,0,9,0,1,23,15,9,25,4,0,4,2,0,0,493,0.375,0.16666666666666666,0.0,26.0,388.0,2.0,0.0,0.0,21.0,2.0,8.0,1.0,21.0,11.0,9.0,24.0,2.0,2.0,460.0,0.38095238095238093,0.09523809523809523,NYG,SD,2009,0.16666666666666666,0.19047619047619047,11/08,2009-11/08-NYG,2009-8-NYG,0.0,0.0,0.0,
PHI-2009110811,1,1,21,22.0,14,0,8,2009110811,1,0,0,24,0,2,0,2,0,9,0,2,20,12,12,23,5,1,4,2,0,0,418,0.375,0.16666666666666666,1.0,22.0,478.0,1.0,0.0,0.0,23.0,2.0,10.0,1.0,24.0,16.0,8.0,21.0,6.0,2.0,458.0,0.43478260869565216,0.2608695652173913,PHI,DAL,2009,0.20833333333333334,0.21739130434782608,11/08,2009-11/08-PHI,2009-8-PHI,0.0,0.0,0.0,
PIT-2009110900,3,0,23,23.0,3,0,8,2009110900,2,0,0,21,0,3,0,0,0,9,0,1,22,9,6,29,3,2,4,3,0,0,518,0.42857142857142855,0.19047619047619047,0.0,23.0,465.0,2.0,0.0,0.0,21.0,2.0,9.0,1.0,22.0,12.0,10.0,21.0,4.0,2.0,457.0,0.42857142857142855,0.19047619047619047,PIT,DEN,2009,0.14285714285714285,0.19047619047619047,11/09,2009-11/09-PIT,2009-8-PIT,0.0,0.0,0.0,
SD-2009110809,3,2,21,19.0,3,0,8,2009110809,2,0,0,21,0,2,1,0,0,8,0,1,20,13,9,24,4,1,4,3,0,0,433,0.38095238095238093,0.19047619047619047,2.0,19.0,290.0,2.0,1.0,0.0,24.0,3.0,9.0,0.0,19.0,10.0,4.0,29.0,4.0,4.0,437.0,0.375,0.16666666666666666,SD,NYG,2009,0.19047619047619047,0.20833333333333334,11/08,2009-11/08-SD,2009-8-SD,0.0,0.0,0.0,
SEA-2009110808,3,0,24,28.0,13,1,8,2009110808,2,1,0,23,0,1,1,0,0,10,0,1,23,16,7,20,5,0,5,2,0,0,431,0.43478260869565216,0.21739130434782608,0.0,28.0,540.0,2.0,1.0,0.0,22.0,3.0,7.0,2.0,22.0,12.0,10.0,30.0,2.0,3.0,488.0,0.3181818181818182,0.09090909090909091,SEA,DET,2009,0.21739130434782608,0.13636363636363635,11/08,2009-11/08-SEA,2009-8-SEA,0.5,0.0,0.0,
SF-2009110810,3,1,23,28.0,10,0,8,2009110810,2,0,0,23,0,2,0,0,0,10,0,0,23,15,5,19,5,0,4,2,0,0,451,0.43478260869565216,0.17391304347826086,1.0,28.0,554.0,2.0,0.0,0.0,23.0,4.0,8.0,1.0,24.0,12.0,10.0,34.0,3.0,4.0,545.0,0.34782608695652173,0.13043478260869565,SF,TEN,2009,0.21739130434782608,0.13043478260869565,11/08,2009-11/08-SF,2009-8-SF,0.0,0.0,0.0,
TB-2009110806,1,0,27,21.0,7,2,8,2009110806,2,1,0,24,0,1,0,0,0,10,0,0,20,16,5,16,5,0,5,2,0,0,406,0.4166666666666667,0.20833333333333334,0.0,21.0,431.0,2.0,1.0,0.0,22.0,2.0,7.0,0.0,19.0,14.0,4.0,19.0,3.0,2.0,378.0,0.3181818181818182,0.13636363636363635,TB,GB,2009,0.20833333333333334,0.18181818181818182,11/08,2009-11/08-TB,2009-8-TB,0.5,0.0,0.0,
TEN-2009110810,2,2,24,14.0,9,0,8,2009110810,2,0,0,24,0,1,0,1,0,10,0,1,19,12,7,17,4,1,6,1,0,0,418,0.4166666666666667,0.25,2.0,14.0,445.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,21.0,11.0,9.0,26.0,5.0,3.0,458.0,0.4166666666666667,0.20833333333333334,TEN,SF,2009,0.16666666666666666,0.20833333333333334,11/08,2009-11/08-TEN,2009-8-TEN,0.0,0.0,0.0,
WAS-2009110800,2,1,17,20.0,6,0,8,2009110800,1,0,0,22,0,1,0,0,0,9,0,1,20,11,5,17,5,0,5,2,0,0,380,0.4090909090909091,0.22727272727272727,1.0,20.0,393.0,3.0,1.0,0.0,22.0,2.0,9.0,1.0,21.0,13.0,7.0,22.0,5.0,2.0,453.0,0.4090909090909091,0.22727272727272727,WAS,ATL,2009,0.22727272727272727,0.13636363636363635,11/08,2009-11/08-WAS,2009-8-WAS,0.0,0.0,0.0,
ARI-2009111509,3,1,27,26.0,7,0,9,2009111509,3,0,0,25,0,3,1,0,0,9,0,1,25,13,7,30,5,1,5,3,0,0,497,0.36,0.2,1.0,26.0,606.0,3.0,0.0,0.0,24.0,2.0,9.0,1.0,24.0,13.0,8.0,24.0,5.0,3.0,462.0,0.375,0.20833333333333334,ARI,SEA,2009,0.2,0.20833333333333334,11/15,2009-11/15-ARI,2009-9-ARI,0.0,0.0,0.0,
ATL-2009111500,0,0,20,25.0,9,1,9,2009111500,1,0,0,21,0,2,1,0,0,8,0,1,22,16,7,25,3,0,4,3,0,0,479,0.38095238095238093,0.19047619047619047,0.0,25.0,436.0,1.0,0.0,0.0,23.0,2.0,9.0,1.0,21.0,13.0,7.0,20.0,5.0,2.0,431.0,0.391304347826087,0.21739130434782608,ATL,CAR,2009,0.14285714285714285,0.17391304347826086,11/15,2009-11/15-ATL,2009-9-ATL,0.0,0.0,0.0,
BAL-2009111600,1,1,23,23.0,7,0,9,2009111600,1,0,0,22,0,2,1,0,0,9,0,1,21,10,6,18,5,0,4,2,0,0,431,0.4090909090909091,0.18181818181818182,1.0,23.0,364.0,2.0,0.0,0.0,23.0,2.0,9.0,1.0,24.0,11.0,8.0,20.0,4.0,2.0,444.0,0.391304347826087,0.17391304347826086,BAL,CLE,2009,0.22727272727272727,0.17391304347826086,11/16,2009-11/16-BAL,2009-9-BAL,0.0,0.0,0.0,
BUF-2009111506,3,0,22,19.0,5,0,9,2009111506,1,0,0,25,0,1,1,0,0,9,0,1,20,13,6,15,6,0,4,1,0,0,403,0.36,0.16,0.0,19.0,531.0,2.0,0.0,0.0,22.0,3.0,9.0,1.0,23.0,13.0,7.0,33.0,3.0,4.0,543.0,0.4090909090909091,0.13636363636363635,BUF,TEN,2009,0.24,0.18181818181818182,11/15,2009-11/15-BUF,2009-9-BUF,0.0,0.0,0.0,
CAR-2009111500,4,0,21,19.0,9,0,9,2009111500,2,0,0,23,0,2,1,0,0,9,0,0,22,11,8,24,4,0,5,3,0,0,444,0.391304347826087,0.21739130434782608,0.0,19.0,417.0,3.0,0.0,0.0,21.0,3.0,8.0,0.0,21.0,11.0,7.0,26.0,5.0,3.0,456.0,0.38095238095238093,0.23809523809523808,CAR,ATL,2009,0.17391304347826086,0.14285714285714285,11/15,2009-11/15-CAR,2009-9-CAR,0.0,0.0,0.0,
CHI-2009111200,4,2,22,27.0,12,0,9,2009111200,3,1,0,22,0,1,1,0,0,9,0,1,24,17,7,14,4,0,3,1,0,0,480,0.4090909090909091,0.13636363636363635,2.0,27.0,431.0,3.0,1.0,0.0,23.0,2.0,9.0,2.0,23.0,14.0,11.0,25.0,5.0,2.0,468.0,0.391304347826087,0.21739130434782608,CHI,SF,2009,0.18181818181818182,0.21739130434782608,11/12,2009-11/12-CHI,2009-9-CHI,0.3333333333333333,0.0,0.0,
CIN-2009111504,1,0,23,18.0,17,1,9,2009111504,2,0,0,21,0,2,1,0,0,9,0,1,22,11,10,24,4,1,4,2,0,0,461,0.42857142857142855,0.19047619047619047,0.0,18.0,454.0,2.0,0.0,0.0,22.0,1.0,9.0,1.0,22.0,15.0,8.0,16.0,3.0,1.0,456.0,0.4090909090909091,0.13636363636363635,CIN,PIT,2009,0.19047619047619047,0.22727272727272727,11/15,2009-11/15-CIN,2009-9-CIN,0.0,0.0,0.0,
CLE-2009111600,2,0,24,21.0,0,0,9,2009111600,2,1,0,23,0,0,0,0,0,9,0,0,18,16,2,8,6,0,4,1,0,0,308,0.391304347826087,0.17391304347826086,0.0,21.0,248.0,1.0,0.0,0.0,22.0,1.0,11.0,1.0,23.0,14.0,6.0,17.0,6.0,2.0,406.0,0.5,0.2727272727272727,CLE,BAL,2009,0.2608695652173913,0.2727272727272727,11/16,2009-11/16-CLE,2009-9-CLE,0.5,0.0,0.0,
DAL-2009111510,0,0,22,27.0,3,0,9,2009111510,2,0,0,23,0,2,1,0,0,9,0,1,23,14,9,22,4,1,4,2,0,0,488,0.391304347826087,0.17391304347826086,0.0,27.0,418.0,2.0,1.0,0.0,23.0,1.0,7.0,0.0,20.0,16.0,4.0,14.0,3.0,1.0,384.0,0.30434782608695654,0.13043478260869565,DAL,GB,2009,0.17391304347826086,0.21739130434782608,11/15,2009-11/15-DAL,2009-9-DAL,0.0,0.0,0.0,
DEN-2009111507,1,1,22,19.0,5,0,9,2009111507,1,0,0,22,0,1,0,0,0,10,0,1,22,14,7,17,5,0,4,2,0,0,441,0.45454545454545453,0.18181818181818182,1.0,19.0,410.0,1.0,0.0,0.0,22.0,1.0,8.0,1.0,20.0,11.0,8.0,18.0,3.0,1.0,384.0,0.36363636363636365,0.13636363636363635,DEN,WAS,2009,0.22727272727272727,0.22727272727272727,11/15,2009-11/15-DEN,2009-9-DEN,0.0,0.0,0.0,
DET-2009111502,2,0,26,28.0,7,0,9,2009111502,2,0,0,22,0,0,0,1,0,10,0,1,23,18,7,11,4,0,5,1,0,0,423,0.45454545454545453,0.22727272727272727,0.0,28.0,444.0,2.0,0.0,0.0,23.0,1.0,10.0,1.0,25.0,15.0,8.0,20.0,5.0,2.0,520.0,0.43478260869565216,0.21739130434782608,DET,MIN,2009,0.18181818181818182,0.21739130434782608,11/15,2009-11/15-DET,2009-9-DET,0.0,0.0,0.0,
GB-2009111510,3,1,23,26.0,10,0,9,2009111510,3,0,0,23,0,2,1,0,0,9,0,1,25,12,10,28,4,0,5,3,0,0,524,0.391304347826087,0.21739130434782608,1.0,26.0,365.0,2.0,0.0,0.0,22.0,2.0,10.0,1.0,24.0,17.0,9.0,21.0,6.0,2.0,447.0,0.45454545454545453,0.2727272727272727,GB,DAL,2009,0.17391304347826086,0.22727272727272727,11/15,2009-11/15-GB,2009-9-GB,0.0,0.0,0.0,
IND-2009111512,4,0,28,30.0,5,0,9,2009111512,3,0,0,23,0,3,1,0,0,9,0,1,27,15,7,27,5,0,5,3,0,0,499,0.391304347826087,0.21739130434782608,0.0,30.0,621.0,2.0,0.0,0.0,24.0,2.0,11.0,0.0,24.0,17.0,5.0,18.0,6.0,2.0,454.0,0.4583333333333333,0.25,IND,NE,2009,0.21739130434782608,0.25,11/15,2009-11/15-IND,2009-9-IND,0.0,0.0,0.0,
JAC-2009111503,3,1,21,20.0,9,0,9,2009111503,2,0,0,22,0,1,0,0,0,10,0,0,22,13,5,19,5,1,5,2,0,0,495,0.45454545454545453,0.22727272727272727,1.0,20.0,474.0,2.0,0.0,0.0,23.0,2.0,9.0,1.0,21.0,12.0,7.0,18.0,5.0,2.0,421.0,0.391304347826087,0.21739130434782608,JAC,NYJ,2009,0.22727272727272727,0.21739130434782608,11/15,2009-11/15-JAC,2009-9-JAC,0.0,0.0,0.0,
KC-2009111508,2,1,32,25.0,20,0,9,2009111508,1,0,0,26,0,1,1,1,0,10,0,2,22,18,12,16,6,0,4,1,0,0,420,0.38461538461538464,0.15384615384615385,1.0,25.0,401.0,2.0,0.0,0.0,25.0,2.0,10.0,2.0,23.0,14.0,13.0,26.0,5.0,2.0,426.0,0.4,0.2,KC,OAK,2009,0.23076923076923078,0.16,11/15,2009-11/15-KC,2009-9-KC,0.0,0.0,0.0,
MIA-2009111501,2,1,28,27.0,14,0,9,2009111501,2,0,0,25,0,2,1,0,0,10,0,1,21,14,8,29,5,0,5,3,0,0,445,0.4,0.2,1.0,27.0,495.0,2.0,0.0,0.0,25.0,3.0,9.0,1.0,23.0,12.0,8.0,31.0,4.0,4.0,480.0,0.36,0.16,MIA,TB,2009,0.2,0.2,11/15,2009-11/15-MIA,2009-9-MIA,0.0,0.0,0.0,
MIN-2009111502,2,2,27,23.0,9,0,9,2009111502,3,1,0,23,0,3,1,0,0,9,0,1,22,11,9,31,4,1,3,3,0,0,528,0.391304347826087,0.13043478260869565,2.0,23.0,540.0,2.0,1.0,0.0,22.0,2.0,8.0,2.0,24.0,12.0,9.0,25.0,3.0,2.0,516.0,0.36363636363636365,0.13636363636363635,MIN,DET,2009,0.17391304347826086,0.13636363636363635,11/15,2009-11/15-MIN,2009-9-MIN,0.3333333333333333,0.0,0.0,
NE-2009111512,2,0,29,26.0,10,0,9,2009111512,2,0,0,24,0,3,1,0,0,9,0,1,24,12,10,33,3,1,3,4,0,0,531,0.375,0.125,0.0,26.0,556.0,2.0,0.0,0.0,23.0,1.0,10.0,1.0,23.0,13.0,8.0,17.0,5.0,1.0,464.0,0.43478260869565216,0.21739130434782608,NE,IND,2009,0.125,0.21739130434782608,11/15,2009-11/15-NE,2009-9-NE,0.0,0.0,0.0,
NO-2009111505,3,0,21,21.0,4,0,9,2009111505,3,1,0,24,0,4,0,0,0,9,0,1,23,10,8,35,3,0,4,4,0,0,581,0.375,0.16666666666666666,0.0,21.0,576.0,3.0,0.0,0.0,20.0,3.0,9.0,0.0,24.0,12.0,5.0,26.0,5.0,3.0,497.0,0.45,0.25,NO,STL,2009,0.125,0.2,11/15,2009-11/15-NO,2009-9-NO,0.3333333333333333,0.0,0.0,
NYJ-2009111503,1,0,20,20.0,11,1,9,2009111503,2,0,0,23,0,2,1,1,0,9,0,2,23,15,10,27,4,0,4,3,0,0,459,0.391304347826087,0.17391304347826086,0.0,20.0,373.0,2.0,0.0,0.0,21.0,2.0,8.0,2.0,19.0,12.0,11.0,24.0,3.0,2.0,429.0,0.38095238095238093,0.14285714285714285,NYJ,JAC,2009,0.17391304347826086,0.19047619047619047,11/15,2009-11/15-NYJ,2009-9-NYJ,0.0,0.0,0.0,
OAK-2009111508,2,0,31,24.0,13,0,9,2009111508,2,0,0,24,0,0,0,1,0,11,0,1,20,12,6,9,6,0,6,0,0,0,372,0.4583333333333333,0.25,0.0,24.0,460.0,2.0,0.0,0.0,26.0,1.0,10.0,1.0,21.0,13.0,11.0,19.0,6.0,2.0,493.0,0.38461538461538464,0.23076923076923078,OAK,KC,2009,0.25,0.23076923076923078,11/15,2009-11/15-OAK,2009-9-OAK,0.0,0.0,0.0,
PHI-2009111511,1,0,20,26.0,11,0,9,2009111511,1,0,0,23,0,1,1,1,0,9,0,2,22,15,12,21,5,1,4,2,0,0,467,0.391304347826087,0.17391304347826086,0.0,26.0,660.0,1.0,0.0,0.0,21.0,1.0,8.0,2.0,21.0,13.0,9.0,21.0,2.0,2.0,473.0,0.38095238095238093,0.09523809523809523,PHI,SD,2009,0.21739130434782608,0.19047619047619047,11/15,2009-11/15-PHI,2009-9-PHI,0.0,0.0,0.0,
PIT-2009111504,1,1,22,22.0,12,0,9,2009111504,2,0,0,22,0,2,1,0,0,8,0,1,22,12,7,23,4,1,3,2,0,0,475,0.36363636363636365,0.13636363636363635,1.0,22.0,384.0,2.0,0.0,0.0,22.0,1.0,9.0,1.0,23.0,14.0,5.0,12.0,2.0,1.0,418.0,0.4090909090909091,0.09090909090909091,PIT,CIN,2009,0.18181818181818182,0.18181818181818182,11/15,2009-11/15-PIT,2009-9-PIT,0.0,0.0,0.0,
SD-2009111511,1,0,19,20.0,7,0,9,2009111511,2,0,0,21,0,2,1,0,0,8,0,1,20,11,10,25,3,1,3,3,0,0,443,0.38095238095238093,0.14285714285714285,0.0,20.0,491.0,2.0,0.0,0.0,23.0,2.0,9.0,1.0,23.0,13.0,7.0,20.0,4.0,2.0,494.0,0.391304347826087,0.17391304347826086,SD,PHI,2009,0.14285714285714285,0.21739130434782608,11/15,2009-11/15-SD,2009-9-SD,0.0,0.0,0.0,
SEA-2009111509,3,1,26,36.0,8,0,9,2009111509,2,1,0,24,0,1,1,0,0,10,0,2,25,19,8,21,5,0,6,2,0,0,453,0.4166666666666667,0.25,1.0,36.0,550.0,2.0,1.0,0.0,26.0,2.0,11.0,1.0,23.0,19.0,6.0,17.0,7.0,2.0,461.0,0.4230769230769231,0.2692307692307692,SEA,ARI,2009,0.20833333333333334,0.23076923076923078,11/15,2009-11/15-SEA,2009-9-SEA,0.5,0.0,0.0,
SF-2009111200,1,0,21,20.0,6,0,9,2009111200,1,0,0,23,0,2,0,0,0,10,0,0,23,15,5,17,5,0,5,2,0,0,451,0.43478260869565216,0.21739130434782608,0.0,20.0,277.0,3.0,0.0,0.0,22.0,3.0,8.0,0.0,21.0,10.0,5.0,25.0,4.0,3.0,440.0,0.36363636363636365,0.18181818181818182,SF,CHI,2009,0.21739130434782608,0.18181818181818182,11/12,2009-11/12-SF,2009-9-SF,0.0,0.0,0.0,
STL-2009111505,3,0,22,25.0,5,1,9,2009111505,2,0,0,20,0,1,0,0,0,9,0,1,24,14,6,16,4,0,4,1,0,0,479,0.45,0.2,0.0,25.0,532.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,23.0,17.0,9.0,30.0,4.0,3.0,543.0,0.4166666666666667,0.16666666666666666,STL,NO,2009,0.2,0.16666666666666666,11/15,2009-11/15-STL,2009-9-STL,0.0,0.0,0.0,
