offenseTeam,3rdDown,3rdDownSuccess,CompletePass,Drive,ExPointBad,ExPointGood,FG_30,FG_40,FG_50,FG_range,FieldGoalBad,FieldGoalGood,FirstDown,IncompletePass,Kicker_Pts,PointsScored,Punt,QB Kneel,RedZone,Touchdown,TwoPointConv,TwoPointGood,Week,Yards.Gained,gameid,3rdDown_rolling3,3rdDownSuccess_rolling3,CompletePass_rolling3,Drive_rolling3,ExPointBad_rolling3,ExPointGood_rolling3,FG_30_rolling3,FG_40_rolling3,FG_50_rolling3,FG_range_rolling3,FieldGoalBad_rolling3,FieldGoalGood_rolling3,FirstDown_rolling3,IncompletePass_rolling3,Kicker_Pts_rolling3,PointsScored_rolling3,Punt_rolling3,QB Kneel_rolling3,RedZone_rolling3,Touchdown_rolling3,TwoPointConv_rolling3,TwoPointGood_rolling3,Week_rolling3,Yards.Gained_rolling3,gameid_rolling3,FG_range_per_drive,RZ_per_drive,DEF_3rdDownSuccess,DEF_FirstDown,DEF_Yards.Gained,DEF_3rdDown_rolling3,DEF_3rdDownSuccess_rolling3,DEF_CompletePass_rolling3,DEF_Drive_rolling3,DEF_ExPointGood_rolling3,DEF_FG_range_rolling3,DEF_FieldGoalGood_rolling3,DEF_FirstDown_rolling3,DEF_IncompletePass_rolling3,DEF_Kicker_Pts_rolling3,DEF_PointsScored_rolling3,DEF_RedZone_rolling3,DEF_Touchdown_rolling3,DEF_Yards.Gained_rolling3,DEF_FG_range_per_drive,DEF_RZ_per_drive,offenseTeam,defenseTeam,Season,punts_per_drive,DEF_punts_per_drive,date,mergeCode,mergeCode2,3rdDown_rate,Completion_pct,DEF_Completion_pct,TwoPoint_conv_rate
IND-2016121806,3,0,0,19,0,4,0,2,1,7,0,3,26.0,9,17,37,3,0,4,4,0,0,14,447,2016121806,3,0,0,21,0,3,0,0,1,8,0,2,25,14,13,31,2,1,3,3,0,0,13,424,2016121136,0.38095238095238093,0.14285714285714285,0.0,26.0,447.0,2.0,0.0,0.0,21.0,2.0,9.0,2.0,22.0,10.0,14.0,23.0,3.0,2.0,399.0,0.42857142857142855,0.14285714285714285,IND,MIN,2016,0.09523809523809523,0.19047619047619047,12/18,2016-12/18-IND,2016-14-IND,0.0,0.0,0.0,
JAX-2016121804,1,1,0,27,0,2,1,1,1,11,0,3,17.0,18,14,23,6,0,6,2,0,0,14,239,2016121804,1,0,0,25,0,1,0,1,1,12,0,2,21,19,13,18,6,0,5,1,0,0,13,339,2016121104,0.48,0.2,1.0,17.0,239.0,2.0,0.0,0.0,22.0,2.0,8.0,1.0,21.0,17.0,8.0,20.0,4.0,2.0,340.0,0.36363636363636365,0.18181818181818182,JAX,HOU,2016,0.24,0.18181818181818182,12/18,2016-12/18-JAX,2016-14-JAX,0.0,0.0,0.0,
KC-2016121805,2,1,0,22,0,2,1,0,0,7,0,1,18.0,14,5,17,6,0,0,2,0,0,14,362,2016121805,2,0,0,21,0,2,0,0,0,8,0,0,18,9,2,17,4,2,2,2,0,0,13,432,2016121001,0.38095238095238093,0.09523809523809523,1.0,18.0,362.0,2.0,0.0,0.0,21.0,2.0,8.0,0.0,24.0,19.0,4.0,16.0,2.0,2.0,415.0,0.38095238095238093,0.09523809523809523,KC,TEN,2016,0.19047619047619047,0.23809523809523808,12/18,2016-12/18-KC,2016-14-KC,0.0,0.0,0.0,
LA-2016121500,0,0,0,18,0,0,1,0,0,9,0,1,20.0,19,3,3,4,0,6,0,0,0,14,309,2016121500,1,0,0,23,0,1,0,0,0,11,0,0,22,19,3,13,6,0,6,1,0,0,13,354,2016121006,0.4782608695652174,0.2608695652173913,0.0,20.0,309.0,1.0,0.0,0.0,22.0,2.0,8.0,0.0,21.0,15.0,5.0,16.0,3.0,2.0,364.0,0.36363636363636365,0.13636363636363635,LA,SEA,2016,0.2608695652173913,0.18181818181818182,12/15,2016-12/15-LA,2016-14-LA,0.0,0.0,0.0,
MIA-2016121700,4,0,0,24,1,3,0,0,0,10,0,0,16.0,8,3,27,6,0,4,4,0,0,14,417,2016121700,3,0,0,25,0,2,0,0,0,9,0,0,21,9,4,19,6,0,4,2,0,0,13,381,2016121069,0.36,0.16,0.0,16.0,417.0,3.0,0.0,0.0,24.0,3.0,9.0,1.0,20.0,9.0,9.0,28.0,3.0,3.0,413.0,0.375,0.125,MIA,NYJ,2016,0.24,0.16666666666666666,12/17,2016-12/17-MIA,2016-14-MIA,0.0,0.0,0.0,
MIN-2016121806,1,0,0,20,0,0,1,0,1,9,0,2,25.0,12,8,6,3,0,4,0,0,0,14,435,2016121806,1,0,0,21,0,0,1,1,0,8,0,3,25,13,11,15,3,0,2,1,0,0,13,447,2016121003,0.38095238095238093,0.09523809523809523,0.0,25.0,435.0,1.0,0.0,0.0,21.0,0.0,9.0,2.0,23.0,14.0,10.0,12.0,5.0,0.0,404.0,0.42857142857142855,0.23809523809523808,MIN,IND,2016,0.14285714285714285,0.14285714285714285,12/18,2016-12/18-MIN,2016-14-MIN,0.0,0.0,0.0,
NE-2016121810,0,0,0,25,0,1,1,2,0,10,0,3,27.0,17,12,16,7,1,5,1,0,0,14,351,2016121810,1,0,0,26,0,2,0,1,0,11,0,2,24,14,11,23,6,1,4,2,0,0,13,470,2016121138,0.4230769230769231,0.15384615384615385,0.0,27.0,351.0,1.0,0.0,0.0,25.0,1.0,10.0,2.0,24.0,19.0,9.0,15.0,5.0,1.0,349.0,0.4,0.2,NE,DEN,2016,0.23076923076923078,0.28,12/18,2016-12/18-NE,2016-14-NE,0.0,0.0,0.0,
NO-2016121808,5,3,0,22,0,6,2,0,0,8,0,3,28.0,12,12,57,1,2,1,7,0,0,14,529,2016121808,3,1,0,20,0,2,1,0,0,8,0,2,24,14,10,28,3,0,3,3,0,0,13,428,2016121107,0.4,0.15,3.0,28.0,529.0,4.0,1.0,0.0,23.0,3.0,8.0,2.0,25.0,12.0,10.0,34.0,2.0,4.0,448.0,0.34782608695652173,0.08695652173913043,NO,ARI,2016,0.15,0.13043478260869565,12/18,2016-12/18-NO,2016-14-NO,0.3333333333333333,0.0,0.0,
NYG-2016121807,3,0,0,21,0,2,0,1,0,11,0,1,21.0,8,6,17,7,0,4,2,0,0,14,370,2016121807,2,0,0,24,0,1,0,0,0,10,0,0,22,13,4,13,6,1,3,1,0,0,13,361,2016121110,0.4166666666666667,0.125,0.0,21.0,370.0,2.0,0.0,0.0,18.0,1.0,9.0,1.0,23.0,12.0,6.0,13.0,4.0,1.0,412.0,0.5,0.2222222222222222,NYG,DET,2016,0.25,0.2777777777777778,12/18,2016-12/18-NYG,2016-14-NYG,0.0,0.0,0.0,
NYJ-2016121700,2,0,0,25,0,1,1,1,0,9,0,2,31.0,23,8,19,4,0,4,2,0,0,14,492,2016121700,1,0,0,24,0,0,1,0,0,11,0,2,26,19,9,17,5,0,5,1,0,0,13,469,2016121103,0.4583333333333333,0.20833333333333334,0.0,31.0,492.0,2.0,0.0,0.0,25.0,2.0,10.0,1.0,28.0,17.0,8.0,26.0,5.0,3.0,472.0,0.4,0.2,NYJ,MIA,2016,0.20833333333333334,0.16,12/17,2016-12/17-NYJ,2016-14-NYJ,0.0,0.0,0.0,
OAK-2016121811,3,1,0,22,0,1,2,2,0,7,0,4,22.0,13,15,19,3,3,2,1,0,0,14,404,2016121811,2,1,0,23,0,1,1,2,0,8,0,3,24,18,12,25,5,1,3,2,0,0,13,438,2016121006,0.34782608695652173,0.13043478260869565,1.0,22.0,404.0,2.0,0.0,0.0,22.0,1.0,6.0,3.0,22.0,14.0,13.0,25.0,2.0,2.0,375.0,0.2727272727272727,0.09090909090909091,OAK,SD,2016,0.21739130434782608,0.13636363636363635,12/18,2016-12/18-OAK,2016-14-OAK,0.5,0.0,0.0,
PHI-2016121800,2,1,0,23,0,0,3,1,0,9,0,4,30.0,24,13,26,2,1,2,2,2,1,14,378,2016121800,2,0,0,21,0,1,1,1,0,8,0,2,28,21,10,18,2,0,2,1,0,0,13,438,2016121103,0.38095238095238093,0.09523809523809523,1.0,30.0,378.0,3.0,0.0,0.0,24.0,1.0,10.0,1.0,25.0,16.0,6.0,20.0,2.0,2.0,428.0,0.4166666666666667,0.08333333333333333,PHI,BAL,2016,0.09523809523809523,0.16666666666666666,12/18,2016-12/18-PHI,2016-14-PHI,0.0,0.0,0.0,
PIT-2016121812,2,0,0,18,0,0,1,5,0,7,0,6,22.0,19,23,24,1,3,4,1,1,0,14,477,2016121812,2,0,0,21,0,1,1,2,0,8,0,3,24,15,14,24,2,2,4,2,0,0,13,482,2016121107,0.38095238095238093,0.19047619047619047,0.0,22.0,477.0,1.0,0.0,0.0,19.0,1.0,8.0,2.0,22.0,20.0,11.0,16.0,4.0,1.0,443.0,0.42105263157894735,0.21052631578947367,PIT,CIN,2016,0.09523809523809523,0.15789473684210525,12/18,2016-12/18-PIT,2016-14-PIT,0.0,0.0,0.0,
SD-2016121811,3,0,0,21,1,1,1,0,0,11,0,1,19.0,13,4,16,5,0,8,2,0,0,14,331,2016121811,3,0,0,21,0,1,0,0,0,11,0,0,20,14,5,19,3,0,5,2,0,0,13,329,2016121107,0.5238095238095238,0.23809523809523808,0.0,19.0,331.0,3.0,0.0,0.0,23.0,2.0,11.0,0.0,22.0,13.0,4.0,18.0,5.0,2.0,425.0,0.4782608695652174,0.21739130434782608,SD,OAK,2016,0.14285714285714285,0.21739130434782608,12/18,2016-12/18-SD,2016-14-SD,0.0,0.0,0.0,
SEA-2016121500,3,1,0,19,0,3,0,1,0,8,0,1,21.0,10,7,24,3,3,4,3,0,0,14,344,2016121500,2,1,0,22,0,2,1,0,0,9,0,2,24,13,9,24,2,1,4,2,0,0,13,482,2016121007,0.4090909090909091,0.18181818181818182,1.0,21.0,344.0,2.0,0.0,0.0,23.0,3.0,10.0,1.0,22.0,11.0,9.0,26.0,6.0,3.0,406.0,0.43478260869565216,0.2608695652173913,SEA,LA,2016,0.09090909090909091,0.21739130434782608,12/15,2016-12/15-SEA,2016-14-SEA,0.5,0.0,0.0,
SF-2016121809,2,1,0,22,1,1,0,0,0,10,0,0,17.0,13,1,13,7,0,4,2,0,0,14,465,2016121809,1,0,0,23,0,1,0,1,0,10,0,1,19,11,6,12,7,0,5,1,0,0,13,361,2016121107,0.43478260869565216,0.21739130434782608,1.0,17.0,465.0,2.0,0.0,0.0,22.0,1.0,10.0,0.0,21.0,12.0,1.0,19.0,4.0,3.0,485.0,0.45454545454545453,0.18181818181818182,SF,ATL,2016,0.30434782608695654,0.22727272727272727,12/18,2016-12/18-SF,2016-14-SF,0.0,0.0,0.0,
TB-2016121803,3,1,0,23,0,2,2,0,0,9,0,2,21.0,19,8,20,4,0,5,2,0,0,14,350,2016121803,2,0,0,20,0,1,2,0,0,7,0,2,22,14,9,20,3,1,2,1,0,0,13,339,2016121107,0.35,0.1,1.0,21.0,350.0,1.0,0.0,0.0,25.0,1.0,10.0,2.0,24.0,16.0,7.0,15.0,4.0,1.0,390.0,0.4,0.16,TB,DAL,2016,0.15,0.24,12/18,2016-12/18-TB,2016-14-TB,0.0,0.0,0.0,
TEN-2016121805,3,1,0,23,0,1,1,0,1,12,0,2,25.0,15,9,19,4,1,6,2,1,0,14,478,2016121805,2,0,0,22,0,1,1,0,0,10,0,2,22,13,9,19,5,1,5,2,0,0,12,408,2016118539,0.45454545454545453,0.22727272727272727,1.0,25.0,478.0,2.0,0.0,0.0,21.0,1.0,10.0,2.0,27.0,19.0,9.0,24.0,5.0,2.0,453.0,0.47619047619047616,0.23809523809523808,TEN,KC,2016,0.22727272727272727,0.19047619047619047,12/18,2016-12/18-TEN,2016-14-TEN,0.0,0.0,0.0,
WAS-2016121900,1,0,0,27,1,0,2,1,0,14,0,3,27.0,18,10,15,6,1,5,1,0,0,14,437,2016121900,1,0,0,22,0,1,1,0,0,10,0,2,22,15,9,23,3,1,3,2,0,0,13,462,2016121138,0.45454545454545453,0.13636363636363635,0.0,27.0,437.0,2.0,1.0,0.0,25.0,1.0,11.0,2.0,22.0,16.0,10.0,23.0,5.0,2.0,440.0,0.44,0.2,WAS,CAR,2016,0.13636363636363635,0.12,12/19,2016-12/19-WAS,2016-14-WAS,0.0,0.0,0.0,
ARI-2016122410,1,0,0,27,0,4,0,2,1,12,1,2,22.0,13,16,34,5,1,5,4,0,0,15,408,2016122410,2,0,0,25,0,3,0,1,1,11,1,1,24,15,10,30,4,0,4,4,0,0,14,451,2016121774,0.44,0.16,0.0,22.0,408.0,1.0,0.0,0.0,24.0,3.0,9.0,1.0,20.0,13.0,10.0,25.0,5.0,3.0,364.0,0.375,0.20833333333333334,ARI,SEA,2016,0.16,0.16666666666666666,12/24,2016-12/24-ARI,2016-15-ARI,0.0,0.0,0.0,
ATL-2016122401,2,1,0,22,0,3,2,2,2,8,0,4,22.0,7,27,33,3,0,4,3,0,0,15,450,2016122401,2,0,0,23,0,4,0,1,1,8,0,2,24,8,16,34,4,0,5,4,0,0,14,471,2016121774,0.34782608695652173,0.21739130434782608,1.0,22.0,450.0,2.0,1.0,0.0,25.0,1.0,11.0,2.0,23.0,14.0,13.0,21.0,4.0,2.0,396.0,0.44,0.16,ATL,CAR,2016,0.17391304347826086,0.16,12/24,2016-12/24-ATL,2016-15-ATL,0.0,0.0,0.0,
BAL-2016122500,2,0,0,22,0,1,2,2,0,9,0,4,23.0,15,15,27,3,0,2,2,1,1,15,397,2016122500,2,0,0,24,0,2,1,1,0,10,0,3,22,14,15,25,4,0,4,2,0,0,14,433,2016121833,0.4166666666666667,0.16666666666666666,0.0,23.0,397.0,2.0,0.0,0.0,20.0,1.0,8.0,2.0,21.0,13.0,8.0,22.0,3.0,2.0,390.0,0.4,0.15,BAL,PIT,2016,0.16666666666666666,0.2,12/25,2016-12/25-BAL,2016-15-BAL,0.0,0.0,0.0,
BUF-2016122400,2,0,0,26,0,4,1,2,0,14,2,1,31.0,13,13,31,4,1,5,4,0,0,15,686,2016122400,2,0,0,21,0,3,1,0,0,10,0,1,25,11,8,28,4,0,4,3,0,0,14,538,2016121767,0.47619047619047616,0.19047619047619047,0.0,31.0,686.0,2.0,0.0,0.0,26.0,1.0,11.0,1.0,30.0,18.0,9.0,24.0,5.0,3.0,518.0,0.4230769230769231,0.19230769230769232,BUF,MIA,2016,0.19047619047619047,0.15384615384615385,12/24,2016-12/24-BUF,2016-15-BUF,0.0,0.0,0.0,
CAR-2016122401,1,0,0,23,0,1,2,1,0,9,0,3,23.0,26,11,16,3,1,2,1,0,0,15,392,2016122401,1,0,0,25,0,1,2,1,0,8,0,3,23,20,15,24,4,0,2,2,0,0,14,405,2016121800,0.32,0.08,0.0,23.0,392.0,2.0,0.0,0.0,24.0,1.0,10.0,1.0,23.0,19.0,4.0,18.0,4.0,2.0,441.0,0.4166666666666667,0.16666666666666666,CAR,ATL,2016,0.16,0.20833333333333334,12/24,2016-12/24-CAR,2016-15-CAR,0.0,0.0,0.0,
CHI-2016122402,4,1,0,22,0,3,1,0,0,11,0,0,31.0,17,6,21,1,0,4,3,0,0,15,516,2016122402,2,0,0,19,0,2,1,0,0,9,0,1,27,15,6,19,2,0,2,2,0,0,14,503,2016121769,0.47368421052631576,0.10526315789473684,1.0,31.0,516.0,2.0,0.0,0.0,23.0,2.0,9.0,2.0,27.0,16.0,11.0,21.0,3.0,2.0,486.0,0.391304347826087,0.13043478260869565,CHI,WAS,2016,0.10526315789473684,0.13043478260869565,12/24,2016-12/24-CHI,2016-15-CHI,0.0,0.0,0.0,
CIN-2016122411,2,0,0,23,0,1,0,2,0,11,1,1,22.0,13,8,10,8,0,5,1,0,0,15,433,2016122411,2,0,0,19,0,1,1,1,0,8,0,1,21,11,8,18,5,0,3,2,0,0,14,412,2016121775,0.42105263157894735,0.15789473684210525,0.0,22.0,433.0,2.0,0.0,0.0,23.0,1.0,10.0,1.0,22.0,18.0,10.0,16.0,5.0,1.0,354.0,0.43478260869565216,0.21739130434782608,CIN,HOU,2016,0.2631578947368421,0.21739130434782608,12/24,2016-12/24-CIN,2016-15-CIN,0.0,0.0,0.0,
CLE-2016122403,1,0,0,21,0,2,1,1,0,11,0,2,25.0,13,9,20,6,0,2,2,0,0,15,323,2016122403,1,0,0,20,0,1,1,0,0,10,0,1,20,14,7,14,5,0,5,1,0,0,14,375,2016121768,0.5,0.25,0.0,25.0,323.0,2.0,0.0,0.0,22.0,1.0,8.0,3.0,23.0,15.0,13.0,23.0,2.0,2.0,356.0,0.36363636363636365,0.09090909090909091,CLE,SD,2016,0.25,0.18181818181818182,12/24,2016-12/24-CLE,2016-15-CLE,0.0,0.0,0.0,
DAL-2016122600,2,1,0,21,0,6,0,0,0,9,0,0,23.0,7,6,42,4,0,4,6,0,0,15,475,2016122600,2,1,0,24,0,3,1,0,1,10,1,1,23,10,11,25,5,0,4,3,0,0,14,454,2016121838,0.4166666666666667,0.16666666666666666,1.0,23.0,475.0,1.0,0.0,0.0,19.0,3.0,9.0,0.0,22.0,9.0,5.0,23.0,4.0,3.0,428.0,0.47368421052631576,0.21052631578947367,DAL,DET,2016,0.20833333333333334,0.2631578947368421,12/26,2016-12/26-DAL,2016-15-DAL,0.5,0.0,0.0,
DEN-2016122501,1,0,0,26,0,1,0,0,1,10,0,1,22.0,27,6,10,7,0,3,1,0,0,15,404,2016122501,1,0,0,23,0,0,0,0,0,10,0,1,24,19,4,7,6,0,3,0,0,0,14,398,2016121806,0.43478260869565216,0.13043478260869565,0.0,22.0,404.0,1.0,0.0,0.0,24.0,1.0,10.0,1.0,24.0,22.0,7.0,16.0,5.0,1.0,438.0,0.4166666666666667,0.20833333333333334,DEN,KC,2016,0.2608695652173913,0.25,12/25,2016-12/25-DEN,2016-15-DEN,0.0,0.0,0.0,
DET-2016122600,2,0,0,22,0,3,0,1,0,8,1,0,29.0,21,6,21,4,0,3,3,0,0,15,381,2016122600,2,0,0,20,0,1,0,0,0,8,0,1,25,19,7,17,4,0,3,2,0,0,14,403,2016121836,0.4,0.15,0.0,29.0,381.0,2.0,0.0,0.0,25.0,2.0,9.0,1.0,24.0,17.0,6.0,17.0,3.0,2.0,365.0,0.36,0.12,DET,DAL,2016,0.2,0.2,12/26,2016-12/26-DET,2016-15-DET,0.0,0.0,0.0,
GB-2016122404,3,1,0,26,0,5,0,1,0,9,0,1,20.0,11,9,38,6,0,2,5,0,0,15,460,2016122404,2,0,0,25,0,4,1,0,0,8,0,1,20,10,11,35,4,1,3,4,0,0,14,461,2016121772,0.32,0.12,1.0,20.0,460.0,2.0,0.0,0.0,21.0,3.0,9.0,2.0,22.0,12.0,15.0,30.0,3.0,3.0,434.0,0.42857142857142855,0.14285714285714285,GB,MIN,2016,0.16,0.19047619047619047,12/24,2016-12/24-GB,2016-15-GB,0.0,0.0,0.0,
HOU-2016122411,0,0,0,22,1,0,2,0,0,10,1,2,26.0,16,5,12,8,0,4,1,0,0,15,291,2016122411,1,0,0,24,0,0,2,1,0,9,0,3,27,16,13,21,5,1,3,1,0,0,14,380,2016121773,0.375,0.125,0.0,26.0,291.0,1.0,0.0,0.0,20.0,0.0,9.0,3.0,22.0,17.0,10.0,15.0,5.0,1.0,381.0,0.45,0.25,HOU,CIN,2016,0.20833333333333334,0.25,12/24,2016-12/24-HOU,2016-15-HOU,0.0,0.0,0.0,
IND-2016122408,3,0,0,21,0,2,0,1,0,11,0,1,24.0,11,6,25,2,1,2,3,1,1,15,464,2016122408,3,0,0,20,0,2,0,1,0,9,0,1,25,14,10,26,2,0,3,3,0,0,14,433,2016121772,0.45,0.15,0.0,24.0,464.0,2.0,0.0,0.0,22.0,1.0,11.0,0.0,21.0,11.0,4.0,18.0,4.0,2.0,402.0,0.5,0.18181818181818182,IND,OAK,2016,0.1,0.18181818181818182,12/24,2016-12/24-IND,2016-15-IND,0.0,0.0,0.0,
JAX-2016122405,2,0,0,25,2,1,1,2,2,12,0,4,24.0,14,22,31,3,1,4,3,0,0,15,435,2016122405,1,0,0,24,0,1,1,1,1,11,0,3,20,16,19,23,4,0,4,2,0,0,14,356,2016121771,0.4583333333333333,0.16666666666666666,0.0,24.0,435.0,1.0,0.0,0.0,22.0,1.0,9.0,2.0,22.0,15.0,10.0,19.0,2.0,2.0,400.0,0.4090909090909091,0.09090909090909091,JAX,TEN,2016,0.16666666666666666,0.18181818181818182,12/24,2016-12/24-JAX,2016-15-JAX,0.0,0.0,0.0,
KC-2016122501,4,2,0,25,1,3,3,0,0,11,1,2,25.0,12,11,33,4,1,5,4,0,0,15,527,2016122501,2,1,0,24,0,2,1,0,0,9,0,1,21,11,6,21,5,1,2,2,0,0,14,433,2016121702,0.375,0.08333333333333333,2.0,25.0,527.0,2.0,0.0,0.0,24.0,1.0,9.0,2.0,24.0,14.0,11.0,20.0,5.0,2.0,397.0,0.375,0.20833333333333334,KC,DEN,2016,0.20833333333333334,0.25,12/25,2016-12/25-KC,2016-15-KC,0.5,0.0,0.0,
LA-2016122409,2,1,0,27,0,3,0,0,0,9,0,0,20.0,14,3,21,8,1,5,3,0,0,15,322,2016122409,1,0,0,24,0,1,0,0,0,10,0,0,23,17,2,16,6,0,5,2,0,0,14,366,2016121673,0.4166666666666667,0.20833333333333334,1.0,20.0,322.0,2.0,0.0,0.0,24.0,2.0,9.0,1.0,26.0,11.0,12.0,28.0,4.0,3.0,468.0,0.375,0.16666666666666666,LA,SF,2016,0.25,0.20833333333333334,12/24,2016-12/24-LA,2016-15-LA,0.0,0.0,0.0,
MIA-2016122400,3,1,0,27,0,4,1,1,1,11,1,2,23.0,13,15,34,5,1,1,4,0,0,15,604,2016122400,3,0,0,26,0,3,0,0,0,9,0,1,21,9,8,28,6,0,3,3,0,0,14,473,2016121735,0.34615384615384615,0.11538461538461539,1.0,23.0,604.0,2.0,0.0,0.0,22.0,2.0,10.0,2.0,23.0,13.0,10.0,24.0,3.0,2.0,514.0,0.45454545454545453,0.13636363636363635,MIA,BUF,2016,0.23076923076923078,0.18181818181818182,12/24,2016-12/24-MIA,2016-15-MIA,0.0,0.0,0.0,
MIN-2016122404,0,0,0,26,1,1,2,0,0,12,0,2,29.0,17,7,25,5,0,4,3,1,0,15,526,2016122404,1,0,0,22,0,1,1,1,0,9,0,2,25,13,10,19,3,0,2,1,0,0,14,470,2016121771,0.4090909090909091,0.09090909090909091,0.0,29.0,526.0,1.0,0.0,0.0,24.0,1.0,11.0,1.0,30.0,16.0,6.0,20.0,3.0,2.0,533.0,0.4583333333333333,0.125,MIN,GB,2016,0.13636363636363635,0.125,12/24,2016-12/24-MIN,2016-15-MIN,0.0,0.0,0.0,
NE-2016122406,5,1,0,24,0,5,2,0,0,7,0,2,21.0,14,11,41,4,3,2,5,0,0,15,321,2016122406,3,0,0,25,0,3,1,0,0,9,0,1,23,15,9,28,5,1,3,3,0,0,14,417,2016121805,0.36,0.12,1.0,21.0,321.0,3.0,0.0,0.0,24.0,3.0,9.0,1.0,19.0,11.0,8.0,28.0,3.0,3.0,375.0,0.375,0.125,NE,NYJ,2016,0.2,0.20833333333333334,12/24,2016-12/24-NE,2016-15-NE,0.0,0.0,0.0,
NO-2016122407,3,0,0,19,0,2,2,1,0,8,0,3,23.0,13,12,31,3,3,3,3,1,1,15,450,2016122407,3,1,0,20,0,2,2,0,0,8,0,3,23,14,11,34,2,1,3,3,0,0,14,436,2016121774,0.4,0.15,0.0,23.0,450.0,2.0,0.0,0.0,20.0,1.0,8.0,3.0,22.0,11.0,15.0,24.0,3.0,2.0,445.0,0.4,0.15,NO,TB,2016,0.1,0.15,12/24,2016-12/24-NO,2016-15-NO,0.3333333333333333,0.0,0.0,
NYG-2016122200,4,0,0,23,0,1,3,1,0,11,0,4,28.0,25,14,25,3,0,4,2,0,0,15,559,2016122200,2,0,0,24,0,1,1,0,0,11,0,2,24,15,8,17,6,0,3,1,0,0,14,431,2016121706,0.4583333333333333,0.125,0.0,28.0,559.0,3.0,0.0,0.0,22.0,2.0,10.0,2.0,21.0,16.0,10.0,28.0,4.0,3.0,521.0,0.45454545454545453,0.18181818181818182,NYG,PHI,2016,0.25,0.13636363636363635,12/22,2016-12/22-NYG,2016-15-NYG,0.0,0.0,0.0,
NYJ-2016122406,2,1,0,23,0,0,2,0,0,12,1,1,24.0,17,5,3,4,0,4,0,0,0,15,345,2016122406,2,0,0,24,0,0,1,0,0,11,0,2,28,17,9,15,4,0,4,1,0,0,14,450,2016121738,0.4583333333333333,0.16666666666666666,1.0,24.0,345.0,1.0,0.0,0.0,24.0,0.0,11.0,1.0,24.0,15.0,9.0,9.0,4.0,0.0,388.0,0.4583333333333333,0.16666666666666666,NYJ,NE,2016,0.16666666666666666,0.20833333333333334,12/24,2016-12/24-NYJ,2016-15-NYJ,0.0,0.0,0.0,
OAK-2016122408,4,0,0,22,2,3,0,0,0,9,1,0,25.0,13,2,33,5,3,2,5,0,0,15,521,2016122408,2,0,0,22,0,1,1,1,0,8,0,2,24,17,8,23,5,2,3,2,0,0,14,452,2016121673,0.36363636363636365,0.13636363636363635,0.0,25.0,521.0,2.0,0.0,0.0,21.0,1.0,8.0,2.0,25.0,12.0,9.0,20.0,3.0,2.0,444.0,0.38095238095238093,0.14285714285714285,OAK,IND,2016,0.22727272727272727,0.14285714285714285,12/24,2016-12/24-OAK,2016-15-OAK,0.0,0.0,0.0,
PHI-2016122200,4,2,0,24,0,2,0,1,0,11,0,1,20.0,12,6,17,5,1,3,2,0,0,15,327,2016122200,3,1,0,22,0,1,1,1,0,9,0,2,25,17,10,19,3,0,2,1,0,0,14,388,2016121702,0.4090909090909091,0.09090909090909091,2.0,20.0,327.0,2.0,1.0,0.0,25.0,1.0,11.0,1.0,21.0,16.0,6.0,10.0,4.0,1.0,367.0,0.44,0.16,PHI,NYG,2016,0.13636363636363635,0.24,12/22,2016-12/22-PHI,2016-15-PHI,0.3333333333333333,0.0,0.0,
PIT-2016122500,2,0,0,21,1,4,1,0,0,11,1,1,22.0,9,6,31,3,1,5,4,0,0,15,558,2016122500,2,0,0,20,0,2,1,1,0,9,0,3,23,14,12,27,2,2,3,2,0,0,14,515,2016121804,0.45,0.15,0.0,22.0,558.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,24.0,15.0,7.0,28.0,3.0,3.0,505.0,0.4166666666666667,0.125,PIT,BAL,2016,0.1,0.125,12/25,2016-12/25-PIT,2016-15-PIT,0.0,0.0,0.0,
SD-2016122403,2,0,0,22,0,2,1,2,0,10,1,1,24.0,23,12,17,5,0,4,2,0,0,15,389,2016122403,3,0,0,23,0,1,1,0,0,11,0,1,21,18,6,16,4,0,5,2,0,0,14,341,2016121771,0.4782608695652174,0.21739130434782608,0.0,24.0,389.0,2.0,0.0,0.0,19.0,2.0,8.0,1.0,23.0,13.0,9.0,25.0,2.0,3.0,448.0,0.42105263157894735,0.10526315789473684,SD,CLE,2016,0.17391304347826086,0.21052631578947367,12/24,2016-12/24-SD,2016-15-SD,0.0,0.0,0.0,
SEA-2016122410,5,1,0,26,1,2,1,1,0,10,0,1,30.0,18,9,37,4,0,3,5,1,1,15,508,2016122410,3,0,0,23,0,2,0,0,0,10,0,1,27,15,6,23,3,1,4,3,0,0,14,457,2016121673,0.43478260869565216,0.17391304347826086,1.0,30.0,508.0,4.0,1.0,0.0,25.0,3.0,8.0,1.0,27.0,12.0,9.0,39.0,2.0,5.0,478.0,0.32,0.08,SEA,ARI,2016,0.13043478260869565,0.16,12/24,2016-12/24-SEA,2016-15-SEA,0.0,0.0,0.0,
