,Season_x,Week_x,Date,OffenseTeam,DefenseTeam,Relative_Line,Total,Exp_Pts,mergeCode,offenseTeam,TwoPointConv,Week_y,gameid,Drive_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,Week_rolling5,Yards.Gained_rolling5,gameid_rolling5,FG_range_per_drive,RZ_per_drive,DEF_Drive_rolling5,DEF_ExPointGood_rolling5,DEF_FG_30_rolling5,DEF_FG_40_rolling5,DEF_FG_50_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalGood_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_Punt_rolling5,DEF_QB Kneel_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_Week_rolling5,DEF_Yards.Gained_rolling5,DEF_gameid_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,defenseTeam,Season_y,Kicker_Pts,date
1119,2012,14.0,12/09,SF,MIA,-11.0,38.5,27.5,2012-12/09-SF,SF,0.0,13.0,2012120910,22.0,2.0,2.0,0.0,0.0,8.0,0.0,1.0,8.0,12.0,23.0,4.0,0.0,4.0,2.0,0.0,11.0,454.0,2012115326.0,0.3636363636363637,0.18181818181818185,21.0,2.0,1.0,0.0,0.0,8.0,2.0,11.0,11.0,22.0,5.0,1.0,4.0,2.0,11.0,392.0,2012115245.0,0.3809523809523809,0.19047619047619047,MIA,2012,9.0,12/09
1120,2012,14.0,12/09,NYG,NO,-4.5,52.5,48.0,2012-12/09-NYG,NYG,0.0,13.0,2012120911,22.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,16.0,12.0,27.0,3.0,0.0,4.0,3.0,0.0,10.0,534.0,2012115047.0,0.3636363636363637,0.18181818181818185,24.0,3.0,1.0,0.0,0.0,8.0,1.0,15.0,11.0,30.0,3.0,1.0,5.0,3.0,11.0,523.0,2012113847.0,0.3333333333333333,0.20833333333333331,NO,2012,13.0,12/09
1121,2012,14.0,12/09,SEA,ARI,-10.5,36.0,25.5,2012-12/09-SEA,SEA,0.0,13.0,2012120912,22.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,6.0,32.0,5.0,0.0,5.0,4.0,0.0,10.0,452.0,2012115027.0,0.3636363636363637,0.2272727272727273,28.0,2.0,1.0,0.0,0.0,11.0,1.0,14.0,11.0,24.0,5.0,1.0,5.0,2.0,10.0,461.0,2012115165.0,0.3928571428571429,0.17857142857142858,ARI,2012,14.0,12/09
1122,2012,14.0,12/09,GB,DET,-6.0,49.5,43.5,2012-12/09-GB,GB,0.0,13.0,2012120913,22.0,2.0,1.0,1.0,0.0,8.0,1.0,1.0,12.0,13.0,20.0,4.0,1.0,3.0,2.0,0.0,10.0,467.0,2012115165.0,0.3636363636363637,0.13636363636363635,26.0,3.0,1.0,1.0,0.0,10.0,1.0,16.0,13.0,29.0,5.0,1.0,5.0,3.0,11.0,519.0,2012115245.0,0.38461538461538464,0.19230769230769232,DET,2012,15.0,12/09
1123,2012,14.0,12/10,NE,HOU,-5.5,51.0,45.5,2012-12/10-NE,NE,0.0,13.0,2012121000,23.0,4.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,11.0,35.0,3.0,1.0,5.0,4.0,0.0,11.0,468.0,2012115263.0,0.39130434782608703,0.21739130434782608,28.0,3.0,0.0,1.0,0.0,11.0,1.0,21.0,9.0,25.0,5.0,0.0,6.0,3.0,11.0,540.0,2012115265.0,0.3928571428571429,0.21428571428571427,HOU,2012,6.0,12/10
1124,2011,14.0,12/08,PIT,CLE,-14.0,40.0,26.0,2011-12/08-PIT,PIT,0.0,13.0,2011120800,20.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,11.0,7.0,22.0,4.0,1.0,5.0,2.0,0.0,10.0,438.0,2011115166.0,0.4,0.25,21.0,1.0,1.0,0.0,0.0,8.0,1.0,13.0,7.0,16.0,4.0,1.0,4.0,1.0,11.0,441.0,2011115443.0,0.3809523809523809,0.19047619047619047,CLE,2011,2.0,12/08
1125,2011,14.0,12/11,BAL,IND,-16.0,41.5,25.5,2011-12/11-BAL,BAL,0.0,13.0,2011121104,23.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,10.0,21.0,4.0,1.0,5.0,2.0,0.0,11.0,414.0,2011115445.0,0.39130434782608703,0.21739130434782608,22.0,3.0,0.0,1.0,0.0,9.0,1.0,9.0,9.0,27.0,4.0,1.0,5.0,3.0,10.0,417.0,2011115226.0,0.4090909090909091,0.2272727272727273,IND,2011,6.0,12/11
1126,2011,14.0,12/11,CIN,HOU,-2.5,37.5,35.0,2011-12/11-CIN,CIN,0.0,13.0,2011121103,24.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,16.0,8.0,20.0,5.0,0.0,5.0,2.0,0.0,11.0,433.0,2011115503.0,0.375,0.20833333333333331,23.0,0.0,1.0,0.0,0.0,10.0,2.0,18.0,9.0,11.0,5.0,0.0,5.0,0.0,10.0,388.0,2011115223.0,0.43478260869565216,0.21739130434782608,HOU,2011,15.0,12/11
1127,2011,14.0,12/11,GB,OAK,-12.0,50.0,38.0,2011-12/11-GB,GB,0.0,13.0,2011121101,23.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,9.0,28.0,3.0,1.0,4.0,3.0,0.0,11.0,407.0,2011115463.0,0.39130434782608703,0.17391304347826084,25.0,2.0,0.0,0.0,0.0,11.0,1.0,16.0,9.0,20.0,3.0,1.0,5.0,2.0,11.0,433.0,2011115442.0,0.44,0.2,OAK,2011,10.0,12/11
1128,2011,14.0,12/11,NYJ,KC,-11.0,35.5,24.5,2011-12/11-NYJ,NYJ,0.0,13.0,2011121102,25.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0,9.0,27.0,5.0,0.0,5.0,3.0,0.0,11.0,423.0,2011115443.0,0.4,0.2,23.0,2.0,1.0,0.0,0.0,8.0,1.0,11.0,7.0,19.0,6.0,0.0,4.0,2.0,11.0,357.0,2011115523.0,0.3478260869565217,0.17391304347826084,KC,2011,5.0,12/11
1129,2011,14.0,12/11,DET,MIN,-10.0,47.0,37.0,2011-12/11-DET,DET,0.0,13.0,2011121105,23.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,16.0,10.0,30.0,4.0,0.0,6.0,4.0,0.0,11.0,640.0,2011115444.0,0.43478260869565216,0.2608695652173913,23.0,3.0,1.0,0.0,0.0,8.0,1.0,8.0,8.0,27.0,4.0,1.0,4.0,3.0,11.0,465.0,2011115523.0,0.3478260869565217,0.17391304347826084,MIN,2011,8.0,12/11
1130,2011,14.0,12/11,NO,TEN,-3.5,48.0,44.5,2011-12/11-NO,NO,1.0,13.0,2011121109,20.0,4.0,1.0,0.0,0.0,8.0,0.0,2.0,12.0,12.0,35.0,3.0,0.0,6.0,4.0,0.0,10.0,608.0,2011115245.0,0.4,0.3,22.0,1.0,1.0,0.0,0.0,10.0,1.0,14.0,8.0,16.0,4.0,1.0,7.0,1.0,11.0,468.0,2011115503.0,0.4545454545454545,0.3181818181818182,TEN,2011,10.0,12/11
1131,2011,14.0,12/11,MIA,PHI,-3.0,44.5,41.5,2011-12/11-MIA,MIA,0.0,13.0,2011121107,24.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,10.0,22.0,4.0,0.0,5.0,2.0,0.0,11.0,381.0,2011115444.0,0.375,0.20833333333333331,26.0,2.0,0.0,0.0,0.0,11.0,0.0,13.0,8.0,22.0,5.0,1.0,7.0,2.0,11.0,410.0,2011115446.0,0.4230769230769231,0.2692307692307692,PHI,2011,9.0,12/11
1132,2011,14.0,12/11,NE,WAS,-7.5,46.5,39.0,2011-12/11-NE,NE,0.0,13.0,2011121100,22.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,12.0,11.0,30.0,3.0,1.0,5.0,3.0,0.0,11.0,477.0,2011115527.0,0.3636363636363637,0.2272727272727273,23.0,2.0,1.0,0.0,0.0,9.0,1.0,15.0,11.0,25.0,4.0,1.0,6.0,2.0,11.0,417.0,2011115504.0,0.39130434782608703,0.2608695652173913,WAS,2011,9.0,12/11
1133,2011,14.0,12/11,ATL,CAR,-3.0,47.5,44.5,2011-12/11-ATL,ATL,0.0,13.0,2011121106,22.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,17.0,9.0,22.0,4.0,1.0,6.0,2.0,0.0,11.0,450.0,2011115505.0,0.4090909090909091,0.2727272727272727,23.0,3.0,0.0,1.0,0.0,9.0,2.0,13.0,12.0,28.0,4.0,0.0,6.0,3.0,11.0,442.0,2011115505.0,0.39130434782608703,0.2608695652173913,CAR,2011,11.0,12/11
1134,2011,14.0,12/11,TB,JAX,-3.0,42.0,39.0,2011-12/11-TB,TB,0.0,13.0,2011121108,23.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,14.0,8.0,16.0,4.0,0.0,6.0,1.0,0.0,11.0,427.0,2011115506.0,0.43478260869565216,0.2608695652173913,23.0,2.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,20.0,5.0,1.0,6.0,2.0,11.0,344.0,2011115523.0,0.43478260869565216,0.2608695652173913,JAC,2011,2.0,12/11
1135,2011,14.0,12/11,SF,ARI,-3.5,39.5,36.0,2011-12/11-SF,SF,0.0,13.0,2011121110,22.0,1.0,2.0,1.0,0.0,8.0,0.0,3.0,14.0,16.0,20.0,4.0,1.0,4.0,1.0,0.0,11.0,419.0,2011115448.0,0.3636363636363637,0.18181818181818185,25.0,1.0,1.0,1.0,0.0,9.0,2.0,17.0,17.0,16.0,6.0,0.0,5.0,1.0,11.0,452.0,2011115507.0,0.36,0.2,ARI,2011,23.0,12/11
1136,2011,14.0,12/11,DEN,CHI,-3.0,35.5,32.5,2011-12/11-DEN,DEN,0.0,13.0,2011121111,26.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,10.0,9.0,16.0,7.0,0.0,6.0,1.0,0.0,11.0,419.0,2011115447.0,0.3461538461538461,0.2307692307692308,26.0,1.0,1.0,1.0,0.0,10.0,2.0,18.0,12.0,19.0,6.0,0.0,5.0,1.0,11.0,462.0,2011115507.0,0.38461538461538464,0.19230769230769232,CHI,2011,14.0,12/11
1137,2011,14.0,12/11,SD,BUF,-7.0,49.5,42.5,2011-12/11-SD,SD,0.0,13.0,2011121112,22.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,14.0,11.0,26.0,4.0,1.0,4.0,3.0,0.0,11.0,481.0,2011115466.0,0.3636363636363637,0.18181818181818185,21.0,3.0,0.0,0.0,0.0,7.0,1.0,9.0,8.0,31.0,4.0,1.0,3.0,4.0,11.0,392.0,2011115503.0,0.3333333333333333,0.14285714285714285,BUF,2011,7.0,12/11
1138,2011,14.0,12/11,DAL,NYG,-4.5,49.5,45.0,2011-12/11-DAL,DAL,0.0,13.0,2011121113,22.0,2.0,1.0,1.0,0.0,9.0,0.0,2.0,10.0,13.0,26.0,4.0,1.0,6.0,2.0,0.0,11.0,455.0,2011115446.0,0.4090909090909091,0.2727272727272727,23.0,3.0,1.0,0.0,0.0,9.0,1.0,14.0,10.0,31.0,3.0,1.0,6.0,3.0,11.0,504.0,2011115529.0,0.39130434782608703,0.2608695652173913,NYG,2011,16.0,12/11
1139,2011,14.0,12/12,SEA,STL,-8.5,38.0,29.5,2011-12/12-SEA,SEA,0.0,13.0,2011121200,24.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,11.0,11.0,22.0,5.0,1.0,5.0,2.0,0.0,11.0,391.0,2011115465.0,0.3333333333333333,0.20833333333333331,24.0,1.0,2.0,0.0,0.0,8.0,3.0,11.0,12.0,21.0,5.0,0.0,4.0,1.0,11.0,432.0,2011115527.0,0.3333333333333333,0.16666666666666666,STL,2011,16.0,12/12
1140,2010,14.0,12/09,IND,TEN,-3.5,44.0,40.5,2010-12/09-IND,IND,0.0,13.0,2010120900,20.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,14.0,6.0,28.0,3.0,0.0,5.0,3.0,0.0,11.0,457.0,2010115547.0,0.5,0.25,20.0,2.0,1.0,1.0,0.0,9.0,2.0,12.0,14.0,24.0,3.0,1.0,4.0,2.0,11.0,503.0,2010115542.0,0.45,0.2,TEN,2010,13.0,12/09
1142,2010,14.0,12/12,PIT,CIN,-8.5,39.5,31.0,2010-12/12-PIT,PIT,0.0,13.0,2010121202,22.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,15.0,9.0,21.0,5.0,0.0,5.0,2.0,0.0,11.0,513.0,2010115606.0,0.4090909090909091,0.2272727272727273,22.0,2.0,1.0,0.0,0.0,8.0,1.0,12.0,10.0,26.0,4.0,0.0,4.0,3.0,11.0,477.0,2010115543.0,0.3636363636363637,0.18181818181818185,CIN,2010,10.0,12/12
1143,2010,14.0,12/12,NE,CHI,-3.0,37.0,34.0,2010-12/12-NE,NE,0.0,13.0,2010121200,20.0,4.0,1.0,0.0,0.0,7.0,0.0,1.0,10.0,9.0,36.0,3.0,1.0,3.0,4.0,0.0,11.0,513.0,2010115564.0,0.35,0.15,20.0,1.0,2.0,0.0,0.0,8.0,2.0,13.0,10.0,17.0,4.0,0.0,3.0,1.0,11.0,458.0,2010115542.0,0.4,0.15,CHI,2010,11.0,12/12
1144,2010,14.0,12/13,NYG,MIN,-5.0,43.5,38.5,2010-12/13-NYG,NYG,0.0,13.0,2010121301,23.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,6.0,23.0,5.0,0.0,5.0,2.0,0.0,11.0,488.0,2010115625.0,0.39130434782608703,0.21739130434782608,24.0,2.0,0.0,0.0,0.0,8.0,1.0,12.0,6.0,19.0,5.0,0.0,4.0,2.0,11.0,428.0,2010115622.0,0.3333333333333333,0.16666666666666666,MIN,2010,3.0,12/13
1145,2010,14.0,12/13,NYG,MIN,-5.0,43.5,38.5,2010-12/13-NYG,NYG,0.0,13.0,2010121301,23.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,6.0,23.0,5.0,0.0,5.0,2.0,0.0,11.0,488.0,2010115625.0,0.39130434782608703,0.21739130434782608,24.0,2.0,0.0,0.0,0.0,8.0,1.0,12.0,6.0,19.0,5.0,0.0,4.0,2.0,11.0,428.0,2010115622.0,0.3333333333333333,0.16666666666666666,MIN,2010,3.0,12/13
1146,2010,14.0,12/12,GB,DET,-7.0,46.0,39.0,2010-12/12-GB,GB,0.0,13.0,2010121205,21.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,10.0,8.0,23.0,4.0,0.0,4.0,2.0,0.0,10.0,453.0,2010115466.0,0.3809523809523809,0.19047619047619047,23.0,3.0,0.0,0.0,0.0,9.0,0.0,9.0,6.0,22.0,5.0,1.0,5.0,3.0,11.0,414.0,2010115544.0,0.39130434782608703,0.21739130434782608,DET,2010,4.0,12/12
1147,2010,14.0,12/12,ATL,CAR,-7.5,41.5,34.0,2010-12/12-ATL,ATL,0.0,13.0,2010121207,21.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,14.0,9.0,27.0,5.0,0.0,3.0,3.0,0.0,11.0,439.0,2010115545.0,0.3333333333333333,0.14285714285714285,23.0,3.0,1.0,0.0,0.0,9.0,1.0,12.0,8.0,27.0,4.0,0.0,4.0,3.0,11.0,503.0,2010115606.0,0.39130434782608703,0.17391304347826084,CAR,2010,7.0,12/12
1148,2010,14.0,12/12,TB,WAS,-1.5,41.0,39.5,2010-12/12-TB,TB,1.0,13.0,2010121204,23.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,6.0,20.0,5.0,1.0,5.0,2.0,0.0,11.0,427.0,2010115606.0,0.39130434782608703,0.21739130434782608,23.0,2.0,1.0,0.0,0.0,9.0,1.0,9.0,8.0,25.0,5.0,1.0,4.0,2.0,11.0,509.0,2010115623.0,0.39130434782608703,0.17391304347826084,WAS,2010,10.0,12/12
1149,2010,14.0,12/12,NO,STL,-9.5,47.0,37.5,2010-12/12-NO,NO,0.0,13.0,2010121208,21.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,10.0,31.0,2.0,0.0,4.0,3.0,0.0,10.0,498.0,2010115406.0,0.3809523809523809,0.19047619047619047,24.0,2.0,1.0,1.0,0.0,9.0,2.0,16.0,10.0,24.0,4.0,0.0,4.0,2.0,11.0,514.0,2010115609.0,0.375,0.16666666666666666,STL,2010,7.0,12/12
1150,2010,14.0,12/12,SF,SEA,-4.5,42.5,38.0,2010-12/12-SF,SF,0.0,13.0,2010121209,24.0,1.0,2.0,0.0,0.0,10.0,0.0,2.0,13.0,11.0,19.0,5.0,0.0,3.0,1.0,0.0,11.0,439.0,2010115627.0,0.4166666666666667,0.125,23.0,3.0,1.0,0.0,0.0,9.0,1.0,15.0,7.0,30.0,4.0,0.0,3.0,4.0,11.0,540.0,2010115609.0,0.39130434782608703,0.13043478260869565,SEA,2010,16.0,12/12
1151,2010,14.0,12/12,NYJ,MIA,-5.0,37.5,32.5,2010-12/12-NYJ,NYJ,0.0,13.0,2010121210,26.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,17.0,12.0,17.0,5.0,0.0,3.0,1.0,0.0,11.0,488.0,2010115562.0,0.3461538461538461,0.1153846153846154,24.0,1.0,1.0,1.0,0.0,9.0,1.0,16.0,9.0,13.0,6.0,1.0,4.0,1.0,11.0,367.0,2010115544.0,0.375,0.16666666666666666,MIA,2010,7.0,12/12
1152,2010,14.0,12/12,DEN,ARI,-4.0,44.5,40.5,2010-12/12-DEN,DEN,0.0,13.0,2010121211,25.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,18.0,8.0,22.0,5.0,0.0,5.0,2.0,0.0,11.0,518.0,2010115626.0,0.4,0.2,25.0,2.0,2.0,0.0,0.0,9.0,3.0,14.0,14.0,27.0,3.0,1.0,5.0,2.0,11.0,503.0,2010115628.0,0.36,0.2,ARI,2010,11.0,12/12
1153,2010,14.0,12/12,SD,KC,-10.0,45.5,35.5,2010-12/12-SD,SD,0.0,13.0,2010121212,21.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,8.0,11.0,26.0,2.0,1.0,3.0,3.0,0.0,10.0,458.0,2010115487.0,0.3809523809523809,0.14285714285714285,22.0,2.0,0.0,0.0,0.0,9.0,1.0,15.0,7.0,21.0,4.0,0.0,4.0,2.0,11.0,470.0,2010115607.0,0.4090909090909091,0.18181818181818185,KC,2010,8.0,12/12
1154,2010,14.0,12/12,PHI,DAL,-4.5,51.0,46.5,2010-12/12-PHI,PHI,0.0,13.0,2010121213,23.0,3.0,2.0,0.0,0.0,9.0,0.0,2.0,12.0,14.0,33.0,3.0,1.0,3.0,3.0,0.0,11.0,547.0,2010115566.0,0.39130434782608703,0.13043478260869565,23.0,2.0,0.0,1.0,0.0,10.0,1.0,14.0,11.0,31.0,3.0,1.0,6.0,3.0,11.0,543.0,2010115547.0,0.43478260869565216,0.2608695652173913,DAL,2010,18.0,12/12
1155,2010,14.0,12/13,BAL,HOU,-3.0,46.5,43.5,2010-12/13-BAL,BAL,0.0,13.0,2010121300,23.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,13.0,5.0,19.0,5.0,0.0,5.0,2.0,0.0,11.0,460.0,2010115563.0,0.3478260869565217,0.21739130434782608,22.0,3.0,1.0,0.0,0.0,8.0,1.0,12.0,9.0,24.0,4.0,0.0,3.0,3.0,11.0,475.0,2010115561.0,0.3636363636363637,0.13636363636363635,HOU,2010,4.0,12/13
1156,2009,14.0,12/10,PIT,CLE,-9.5,34.0,24.5,2009-12/10-PIT,PIT,0.0,13.0,2009121000,23.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,8.0,16.0,6.0,0.0,3.0,1.0,0.0,11.0,492.0,2009115645.0,0.39130434782608703,0.13043478260869565,21.0,2.0,1.0,0.0,0.0,9.0,2.0,11.0,9.0,20.0,5.0,1.0,4.0,2.0,11.0,438.0,2009115662.0,0.42857142857142855,0.19047619047619047,CLE,2009,7.0,12/10
1157,2009,14.0,12/13,IND,DEN,-6.5,43.5,37.0,2009-12/13-IND,IND,0.0,13.0,2009121304,23.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,15.0,7.0,27.0,4.0,1.0,5.0,3.0,0.0,11.0,465.0,2009115704.0,0.39130434782608703,0.21739130434782608,23.0,2.0,1.0,0.0,0.0,9.0,2.0,16.0,8.0,22.0,4.0,0.0,5.0,2.0,11.0,402.0,2009115645.0,0.39130434782608703,0.21739130434782608,DEN,2009,4.0,12/13
1158,2009,14.0,12/13,MIN,CIN,-6.0,42.5,36.5,2009-12/13-MIN,MIN,0.0,13.0,2009121307,23.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,14.0,9.0,29.0,4.0,2.0,4.0,3.0,0.0,11.0,495.0,2009115705.0,0.43478260869565216,0.17391304347826084,22.0,1.0,1.0,0.0,0.0,8.0,1.0,18.0,9.0,17.0,5.0,1.0,3.0,1.0,11.0,364.0,2009115705.0,0.3636363636363637,0.13636363636363635,CIN,2009,14.0,12/13
1159,2009,14.0,12/13,NYJ,TB,-3.5,36.5,33.0,2009-12/13-NYJ,NYJ,0.0,13.0,2009121309,24.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,10.0,11.0,18.0,4.0,0.0,3.0,1.0,0.0,11.0,399.0,2009115645.0,0.375,0.125,25.0,2.0,1.0,1.0,0.0,9.0,2.0,12.0,13.0,25.0,5.0,1.0,3.0,2.0,11.0,427.0,2009115703.0,0.36,0.12,TB,2009,21.0,12/13
1160,2009,14.0,12/13,BUF,KC,-2.5,38.0,35.5,2009-12/13-BUF,BUF,0.0,13.0,2009121306,23.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,12.0,10.0,20.0,4.0,0.0,5.0,2.0,0.0,11.0,451.0,2009115643.0,0.39130434782608703,0.21739130434782608,27.0,2.0,1.0,0.0,0.0,10.0,2.0,11.0,12.0,24.0,5.0,1.0,5.0,2.0,11.0,503.0,2009115706.0,0.3703703703703704,0.1851851851851852,KC,2009,16.0,12/13
1161,2009,14.0,12/13,GB,CHI,-4.0,41.5,37.5,2009-12/13-GB,GB,1.0,13.0,2009121302,24.0,2.0,2.0,0.0,0.0,8.0,0.0,2.0,13.0,11.0,25.0,4.0,1.0,4.0,2.0,0.0,11.0,440.0,2009115663.0,0.3333333333333333,0.16666666666666666,24.0,1.0,1.0,0.0,0.0,8.0,2.0,12.0,10.0,20.0,4.0,1.0,3.0,2.0,11.0,417.0,2009115644.0,0.3333333333333333,0.125,CHI,2009,11.0,12/13
1162,2009,14.0,12/13,NO,ATL,-10.0,50.0,40.0,2009-12/13-NO,NO,0.0,13.0,2009121300,21.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,10.0,10.0,32.0,2.0,1.0,2.0,4.0,0.0,11.0,545.0,2009115724.0,0.3333333333333333,0.09523809523809523,20.0,3.0,1.0,0.0,0.0,8.0,1.0,12.0,10.0,26.0,3.0,0.0,5.0,3.0,11.0,466.0,2009115701.0,0.4,0.25,ATL,2009,8.0,12/13
1163,2009,14.0,12/13,BAL,DET,-14.0,40.0,26.0,2009-12/13-BAL,BAL,0.0,13.0,2009121301,23.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,13.0,11.0,21.0,4.0,0.0,4.0,2.0,0.0,11.0,457.0,2009115742.0,0.39130434782608703,0.17391304347826084,25.0,3.0,1.0,0.0,0.0,8.0,2.0,11.0,11.0,32.0,3.0,1.0,3.0,3.0,11.0,511.0,2009115641.0,0.32,0.12,DET,2009,12.0,12/13
1165,2009,14.0,12/13,NE,CAR,-12.5,43.5,31.0,2009-12/13-NE,NE,0.0,13.0,2009121308,24.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,14.0,9.0,24.0,4.0,0.0,5.0,3.0,0.0,11.0,520.0,2009115728.0,0.4166666666666667,0.20833333333333331,22.0,1.0,1.0,1.0,0.0,8.0,1.0,15.0,9.0,15.0,3.0,0.0,3.0,1.0,11.0,472.0,2009115642.0,0.3636363636363637,0.13636363636363635,CAR,2009,10.0,12/13
1166,2009,14.0,12/13,HOU,SEA,-7.0,44.5,37.5,2009-12/13-HOU,HOU,0.0,13.0,2009121303,22.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,10.0,22.0,4.0,0.0,4.0,2.0,0.0,10.0,473.0,2009115582.0,0.4090909090909091,0.18181818181818185,25.0,3.0,1.0,0.0,0.0,11.0,1.0,13.0,8.0,27.0,6.0,0.0,7.0,3.0,11.0,518.0,2009115707.0,0.44,0.28,SEA,2009,16.0,12/13
1167,2009,14.0,12/13,TEN,STL,-14.0,40.0,26.0,2009-12/13-TEN,TEN,0.0,13.0,2009121310,21.0,2.0,1.0,0.0,1.0,8.0,0.0,2.0,13.0,14.0,24.0,3.0,0.0,4.0,2.0,0.0,11.0,535.0,2009115725.0,0.3809523809523809,0.19047619047619047,23.0,3.0,1.0,0.0,0.0,9.0,1.0,10.0,8.0,25.0,4.0,1.0,4.0,3.0,11.0,487.0,2009115706.0,0.39130434782608703,0.17391304347826084,STL,2009,22.0,12/13
1168,2009,14.0,12/13,WAS,OAK,-2.0,37.5,35.5,2009-12/13-WAS,WAS,0.0,13.0,2009121311,23.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,13.0,12.0,24.0,4.0,0.0,4.0,2.0,0.0,11.0,475.0,2009115706.0,0.39130434782608703,0.17391304347826084,25.0,2.0,1.0,0.0,0.0,10.0,1.0,12.0,12.0,24.0,4.0,1.0,5.0,2.0,11.0,466.0,2009115647.0,0.4,0.2,OAK,2009,12.0,12/13
1169,2009,14.0,12/13,DAL,SD,-3.5,49.0,45.5,2009-12/13-DAL,DAL,0.0,13.0,2009121312,21.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,13.0,8.0,18.0,5.0,0.0,5.0,2.0,0.0,11.0,482.0,2009115647.0,0.42857142857142855,0.2380952380952381,19.0,1.0,1.0,0.0,0.0,8.0,1.0,16.0,7.0,17.0,3.0,0.0,4.0,2.0,11.0,489.0,2009115710.0,0.42105263157894735,0.21052631578947367,SD,2009,9.0,12/13
1170,2009,14.0,12/13,PHI,NYG,-1.0,43.0,42.0,2009-12/13-PHI,PHI,1.0,13.0,2009121313,23.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,14.0,9.0,26.0,4.0,1.0,4.0,2.0,0.0,11.0,516.0,2009115708.0,0.39130434782608703,0.17391304347826084,21.0,2.0,1.0,0.0,0.0,8.0,1.0,14.0,9.0,27.0,3.0,0.0,2.0,3.0,10.0,493.0,2009115508.0,0.3809523809523809,0.09523809523809523,NYG,2009,5.0,12/13
1171,2009,14.0,12/14,ARI,SF,-4.0,45.0,41.0,2009-12/14-ARI,ARI,0.0,13.0,2009121400,23.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,10.0,6.0,21.0,5.0,1.0,6.0,2.0,0.0,11.0,502.0,2009115727.0,0.3478260869565217,0.2608695652173913,24.0,1.0,1.0,0.0,0.0,9.0,1.0,14.0,9.0,13.0,5.0,0.0,4.0,1.0,11.0,444.0,2009115665.0,0.375,0.16666666666666666,SF,2009,4.0,12/14
